p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26
0.23973633,0.7951359,1.2675363,0.7630643,0.89521706,-0.56062436,1.0946181,0.45296812,-0.70971906,-0.19658305,0.29221147,0.48280036,-0.5004361,1.1450835,-0.44478986,0.75792307,-0.05699416,0.35887834,0.59099734,-0.2848582,0.544874,0.84701616,0.13115817,0.6494243,0.2899078,-0.40563712,0.121517844
1.1904265,0.9601923,0.43788546,0.022861324,0.25536647,-0.11822243,0.44921052,0.25005415,-0.20934977,0.21876723,0.28721032,0.2227126,0.04351899,0.8174169,0.19494782,0.30905908,0.54015154,-0.76623863,-0.12693696,0.16271544,0.71415406,0.06701615,0.1461795,0.10243293,0.56652296,-0.26976368,0.18203795
0.9938799,0.59043854,0.041980658,0.022475481,0.36751354,-0.3796194,0.25482252,0.37017563,0.33691773,-0.3520184,0.1623058,-0.010747879,-0.17723662,0.38048628,0.5104453,0.02065529,0.6425134,-0.2903542,-0.5447554,0.5507735,0.27514058,-0.17827956,0.17026776,-0.1894121,0.12773664,0.19536866,-0.1394118
0.17416222,0.9075377,0.42453992,-0.029645542,0.6005783,-0.2549056,-0.45902237,0.4934424,0.11878337,0.5635215,-0.09961859,-0.038321525,-0.65273,0.87730485,0.8300505,-0.41582382,0.6738917,0.26643378,-1.4353842,0.7202379,0.46010074,-0.6597451,-0.7502465,0.06974831,0.084753014,0.9783745,0.16764677
0.074112214,0.6687257,-0.9907334,0.30240774,0.4903919,1.5519335,1.5291313,-1.2476373,-0.9691528,-0.95737255,-0.95229167,-0.26661122,-0.73286426,-0.91850185,0.6000111,0.8442065,1.8545836,-0.2824575,-0.7487808,-1.1980389,0.6386891,0.44636944,1.2324365,1.1553041,0.02123439,0.018889057,0.045880783
0.6254928,1.0883023,-0.50319546,0.09395878,0.7005235,0.6159551,0.75075203,0.45487562,-0.2987165,-0.18551932,0.079510294,0.12147517,1.3427567,0.14721039,0.5488196,-0.419544,-0.05747217,0.32517773,-0.48758698,0.654887,0.9485207,0.4795463,0.5816579,0.13458183,0.17374037,-0.71996915,-0.5354559
0.6083113,0.36763272,-0.1741875,0.36062706,0.6782603,0.90577245,-0.57888395,-0.12048788,-0.29897246,0.17629574,-0.72151756,-0.67081636,-0.4154878,0.048110444,0.1184974,-0.5961259,-0.08920195,-0.22495039,-0.31033006,0.13497347,1.1382558,-0.038064625,1.0019556,0.24797484,0.5502653,-0.23804635,0.65179235
0.6511932,0.3901982,-0.11520902,0.55994266,0.82689756,0.789969,-0.75129205,-0.24860132,-0.33331814,0.26511914,-0.72329736,-0.68155867,-0.5423856,0.040723983,0.055254657,-0.5979879,-0.058659926,-0.1805851,-0.44006947,0.1827548,1.4417981,-0.117970705,1.2665962,0.21251908,0.5997955,-0.21850544,0.71617955
0.04205751,0.09388593,0.010075144,-0.0005659626,0.8513267,0.2091428,0.3048015,-0.5160246,1.3948683,0.23369601,-0.17945203,-0.9816338,1.1260717,-0.4852347,0.39621767,-0.52720803,-0.04445106,-0.2080872,-0.43077907,0.46722975,1.1013411,-0.17354926,0.7118798,-0.13708574,-0.40773866,0.60301894,1.5522172
0.6852239,0.9698878,-0.11423198,-0.8640954,0.72847253,1.0825411,0.24716203,-0.30365428,0.054689497,0.06331171,0.07017992,-0.1125214,0.21322958,0.31611854,0.019464642,-0.40616298,-0.3035749,-0.66323286,-1.2719954,-0.43162408,0.3055544,0.14714694,1.4354292,-0.0005926246,0.73097473,-0.56589913,0.72913235
0.5433254,0.5111332,-0.70314825,-0.03164331,0.009473892,1.0483872,0.63298196,0.06116543,0.081910804,-0.33894286,0.067767054,-0.5630414,0.43696827,0.33835825,0.7090075,-0.23653749,-0.8726844,-0.121474974,-0.93368506,-0.33446404,1.834173,-0.3209786,0.076861255,-0.007756774,0.28482348,-0.32910848,0.28664666
0.48782223,0.60793245,-0.68783057,0.20934282,-0.014222463,0.8453547,0.6272387,0.2335658,0.19875847,-0.366417,0.3404447,-0.65068406,0.544188,0.19643746,0.77256966,-0.38858902,-1.133194,-0.3253001,-1.0581741,-0.403609,1.7616795,-0.051776454,0.027884547,0.07191448,0.035042953,-0.16149497,0.16884503
0.4299697,0.09261109,-1.3746761,-0.23192157,0.22504148,1.3001492,0.8042896,0.18803164,-0.2607819,0.10397424,-0.15981743,-0.3696968,0.56788003,-0.47310865,0.9759639,0.35496187,-1.7339696,0.019304916,-0.89011824,-0.15643358,1.6783537,-0.3259562,0.45668977,0.8250091,-0.2612225,-0.4142209,0.5514181
0.41095567,0.4647653,-0.8239279,0.13371141,0.038201768,0.81519586,0.6310328,0.12153134,0.37992197,-0.39567465,0.38507015,-0.56959826,0.48304343,0.5664538,0.9186397,-0.43695745,-0.9521559,-0.012677619,-0.5450678,-0.23667197,2.0583315,-0.24211553,0.16535795,0.015812615,0.26653698,-0.21580207,0.34217662
0.12287148,1.1947266,0.1932778,-0.45973292,1.0738701,1.0367259,0.8413577,-0.8310623,0.3118771,-0.6839817,0.0158405,-0.5334997,-0.45123222,-0.21616183,0.5257852,-0.725801,-0.36307856,1.1272408,-0.45900205,-0.3481484,0.7480645,0.71503705,1.5816773,0.6395314,-0.6074184,-0.75513864,0.3399408
0.8927119,0.99056417,-1.6414641,-1.4063239,0.69515425,-0.23186405,0.3207786,0.8853363,-0.23085064,-0.37444714,0.67324966,0.32962954,-0.8733395,0.86110693,-0.69104236,0.4351643,-0.6434253,-0.008822516,0.31834733,1.501855,1.687979,-0.6091339,0.75196314,-0.19497687,-0.3507256,-0.9072374,0.22200261
0.31182417,0.64592874,-0.5030667,-1.205869,1.0357286,0.95773333,0.22233848,-0.5438887,0.06523487,-0.33135882,-0.5227492,-1.1273545,0.60997355,-0.22381154,0.5700207,-0.33134407,-0.20314382,1.3438257,-1.175878,-0.66216946,1.2393507,0.929554,1.1961067,-0.14657456,0.36007804,-0.8480168,0.08593749
0.3198593,0.35380772,0.87572026,-0.016116956,0.8031928,0.21121466,1.2440614,-0.40107015,-0.7651041,-0.09226521,0.2744795,0.08418892,-0.5387839,-0.026821146,-0.9305939,-1.8623044,1.7224721,0.07659948,-0.53134763,0.15678634,1.037453,1.0252259,1.3924369,-0.7266029,0.15059766,-0.1601674,0.2953073
0.17063737,1.8442181,-0.16958992,-0.4490007,1.3681495,0.6325418,0.6635457,0.15934339,-0.8805329,-1.0708791,-0.21054882,-0.5731819,-0.72881097,0.7921344,0.66971993,-0.2795831,0.528629,-0.1439758,-1.6189544,-0.880662,2.9726188,0.1775157,-0.5156943,-0.80414736,-0.39547756,-0.48132032,-0.100205
0.21621057,2.4638782,-0.7587521,0.09506344,1.2325877,0.10253356,1.169361,0.11804882,-2.0521429,-1.7131933,-0.12059181,0.24229035,-0.43322143,0.058343243,0.28174636,0.4328682,1.2683134,-0.26247966,-0.46357977,-1.1054468,3.881799,0.7968328,0.042770732,-1.722423,-0.56029695,-0.5084186,0.9661039
0.75678825,1.6845711,-0.3833297,0.62530625,1.0978279,0.7220733,0.6720106,0.26730093,0.44307786,-0.84751844,0.4284332,0.3874915,1.208941,-0.23980696,0.36125776,0.21231343,-0.15495211,0.4384137,0.65677756,0.166092,1.2701992,0.856644,0.059960775,0.125335,-0.1180981,-0.75358933,-0.5114947
-0.30665132,0.76889974,0.07608906,-0.7941115,1.1960028,1.3135049,-0.06782633,1.1296675,0.42352104,0.044971395,0.16442168,-0.82778317,0.25142896,0.24193144,0.07965741,-1.6462033,0.39708567,-0.08829948,-0.69876313,-0.5023627,1.1099213,0.47132418,0.8817311,-0.23491465,-0.4526319,-0.56643134,-0.28394213
-0.34711814,0.7363983,0.19066852,-0.6854167,1.2051656,1.3414626,-0.17049831,1.1536473,0.50874484,0.17929356,0.18189889,-0.9522631,0.28732866,0.21152596,0.04568727,-1.8733064,0.27280766,-0.26766622,-0.8121827,-0.6495997,1.0403422,0.54589915,0.9159431,-0.22878729,-0.60562015,-0.4184492,-0.3459243
0.70038563,1.300635,0.609583,0.7873015,2.0241942,0.17747767,0.9638135,1.2332777,-0.23147948,-0.54051614,0.059335597,0.8236442,-0.47034338,2.1088235,0.57172847,-0.030270968,0.46983755,0.7192624,0.7650681,0.4375392,0.5419922,0.8238361,1.2908295,0.5379383,-0.32254377,0.01822193,-0.1438962
0.3384188,0.6281629,-0.29156277,0.37751624,1.1748648,0.4347711,0.6306177,0.37130445,0.31907988,-0.8067563,-0.26361313,0.65417635,0.018730136,0.75990224,0.45161396,-0.4860634,0.584344,0.021895947,0.45530295,-0.4727444,1.1326336,0.8179346,0.8186998,0.33483195,-0.31474957,-0.40271953,-0.09540642
0.38865152,0.806391,-0.3320643,0.40957087,0.966925,0.52136225,0.8253842,0.25360578,0.29333523,-0.85423994,-0.21086255,0.4449733,-0.03741599,0.8164943,0.31809232,-0.2736241,0.5971258,-0.024048008,0.33900908,-0.5141745,1.1058166,0.61536235,0.79943544,0.14292827,-0.040916316,-0.32936308,0.039848436
0.2945468,0.6797964,-0.37735286,0.4579852,1.0171494,0.43877873,0.7835589,0.31486592,0.23362775,-0.83064395,-0.3099674,0.5230281,-0.09990292,0.7720376,0.46855354,-0.42338416,0.6394379,0.060629833,0.27078575,-0.534726,1.0758392,0.6701056,0.7682119,0.3307642,-0.14614825,-0.44296,-0.042186905
0.51775247,0.75413185,0.17858388,1.4426613,1.4350045,0.5240755,0.6685539,0.7829649,0.022118974,-1.3617212,-0.07795642,-0.22146773,0.38454938,0.5782912,1.3057256,-0.19953614,0.29437247,-1.0756128,0.50724,-0.23754385,1.6537424,-0.29579845,0.70750636,0.2904601,0.43876022,0.022795169,0.08090693
0.47303587,1.0648054,0.6599374,0.9548513,1.2674761,0.21846338,1.0132269,0.5013556,-0.23998044,-1.0436774,-0.09585941,-0.32204697,0.86548054,-0.1618179,0.907624,-0.18406574,1.5632377,-0.73577964,0.21186303,-0.64919955,0.38849664,0.93195546,0.22960912,0.68736833,0.89753675,0.39463437,0.18010178
0.18361971,0.8615291,-0.20472534,0.8787149,1.2439841,0.58417,0.8351216,0.39649126,-0.16128238,-0.82230633,-0.08056671,-0.1795112,0.59711474,-0.03084932,1.1444254,0.09732989,1.010771,-0.96609765,1.0494404,-0.17579065,1.1815128,0.5169875,0.7618055,0.44404736,0.7501248,0.34519443,0.06019894
0.27267736,0.18497291,-0.47268867,1.5822982,1.359355,0.38189456,0.874974,0.9596087,0.57767564,-0.5187229,-0.5478849,0.00760273,-0.34284234,-0.57410604,1.6113477,-1.2710797,0.8813153,0.36138836,0.27115864,-1.3626662,1.0111489,1.2402747,0.22392434,0.46036565,-1.0156841,-0.06908087,0.45212054
0.17630361,0.59029937,-0.6193255,1.0055765,1.231779,0.6683197,0.9405293,0.36155587,0.38563076,-1.1740566,-0.32751825,0.37147704,-0.18487692,0.23486973,1.1370567,-0.5895657,0.93062663,0.13763127,0.20213026,-1.3255703,1.4590209,1.1640713,0.3553618,0.5278545,-0.5258289,-0.53795314,-0.4195498
-0.6790817,0.90999347,0.3686188,0.63919115,1.2489169,0.1438423,0.43004602,0.019754155,0.49889264,0.048650388,-0.30141485,-0.6577137,0.3333006,-0.5929543,-0.37683162,-0.9799207,0.8619693,-0.509339,0.2176681,-0.42880777,1.4319577,0.4634913,2.1415517,0.47984648,-0.57201934,-0.0653048,0.95920086
-0.37751812,0.7227039,0.6056039,0.13935466,0.6663619,1.500446,0.35051557,0.15106681,0.21573299,0.19856873,-0.02574331,-0.69073045,-0.7450133,0.49246642,-0.91449076,-0.4410177,0.7232524,0.26634163,-0.12791747,-1.0126946,1.0565952,0.9770478,2.9732692,1.5076175,-0.5822496,-1.2557863,0.23236418
0.08441575,0.9286054,-0.597166,-0.39285967,0.90270394,0.94149274,0.16059226,0.6111944,-0.45356554,-0.53431094,-0.43171445,-0.4728809,-0.3122712,0.94720316,1.0736257,-0.34797674,0.2630519,0.22891422,0.26912597,0.28150874,0.88048106,-0.4130406,0.72413397,0.1443928,-0.38766974,-0.025001312,0.5545568
0.039046906,1.28323,-0.45124823,0.9582361,0.28274176,0.3519825,0.8959317,0.109549746,0.064696275,-0.5923182,-0.27823713,0.6550028,0.9832812,0.45809653,0.68108517,-0.39814633,0.23081823,0.11052989,-0.108065575,0.29110852,0.54305047,0.73810375,0.8891181,0.19939601,0.3403134,-1.0262332,-0.5011292
0.2387673,0.6336377,0.5066797,0.6593768,0.33462644,1.5028641,-0.35173368,0.024849532,-1.9176607,-0.18711671,-0.3973832,-0.9462675,-0.016400328,-0.46068218,0.03652999,-0.89400333,-0.65261847,-0.7987933,0.10185654,-1.5657045,1.6515938,0.43885094,1.7937299,-0.31155637,0.40980336,-0.37935516,0.39138266
0.7195721,0.39765057,-0.11831234,-0.15601006,0.45401263,0.34669867,-0.7167954,0.092001125,-1.0133076,-0.49566385,-0.27359822,-0.46192455,-0.43103668,-0.28574657,0.50772315,-0.48971015,-0.21612093,-0.26672858,-0.053976536,-0.06945806,1.2759668,-0.14714332,0.8742524,0.40425983,2.3369005,0.12819241,0.67962116
1.2129202,0.109304816,-1.2510833,0.2541338,1.0704355,0.6089226,0.89684856,0.21783602,0.035743084,-0.85577923,0.53673244,-0.3738845,0.91228414,0.33338314,2.3007617,-0.7560527,0.27103877,0.26266477,-0.89597374,1.0841504,0.038038705,1.0569204,0.7993622,-0.021604063,-0.25083083,-0.8200941,-0.19081685
0.7031453,0.8705367,-0.31406927,-0.25751898,0.37854734,0.6454287,0.43718064,0.19761117,-0.17613423,0.007565435,-0.392771,0.0538838,1.0047362,0.098494716,0.29830423,0.22734167,-0.033926055,0.521716,-0.95579827,0.08969221,1.1408205,0.030739853,0.09046008,0.26097575,0.08824412,-0.9719596,-0.45528588
0.77670467,1.0344982,0.24386497,-0.8840112,-0.5043739,1.3939866,1.6111647,0.040150125,-0.17395486,0.17403707,-0.45287126,-1.011303,-0.2527806,0.22557916,0.17255305,-0.7907665,0.18189873,-0.11683906,-0.67940336,0.43107072,0.49319974,-0.06909951,1.5869479,0.5485677,1.9325063,-0.2886141,0.29465827
0.6367653,0.895902,-0.41369838,0.04183794,0.5410266,0.47650847,0.91284853,0.67519975,-0.27161914,-0.3322062,0.07426624,0.09070724,1.2651885,0.07448578,0.5740151,-0.42444515,0.07755888,0.45991224,-0.3375214,0.63972527,0.9796552,0.37090972,0.8557371,0.072355315,0.118167035,-0.7943051,-0.4267087
0.4746008,0.7456401,-0.40687242,0.19408019,0.24948439,0.3856728,0.9578389,0.3160517,-0.4433179,-0.17811523,-0.06702353,0.2126261,0.9073623,0.4047193,0.4027967,-1.0447648,-0.13425338,0.15049145,-0.59594536,0.4992721,1.3252861,0.37461117,0.17620206,0.55493516,-0.6445551,-0.7156508,-0.27413145
0.58494675,0.4126134,-0.054382917,0.4729789,-0.49408728,0.29606652,0.580843,0.7741143,0.097652994,-0.20217878,-0.5807919,0.08254888,0.63624555,0.25445613,0.43613136,-0.93719506,-0.6328473,-0.7962045,-1.413625,-0.7119175,1.0458189,0.57826245,0.24222122,0.009482858,-1.0378379,0.8507945,-0.45209417
0.36154652,0.31891057,-0.14734446,0.21161306,0.06764688,0.4384621,0.57756734,0.38350216,0.02902413,-0.41896737,-0.19106118,0.14230877,0.6320502,0.89206445,0.2792216,-0.81873333,0.10709817,-0.06848804,-0.9677423,-0.1264536,0.9632665,0.06516002,0.13942014,0.16485184,-0.44589812,0.039783686,0.22322358
0.39537016,0.17424281,-0.18797712,0.19085692,0.19599101,0.2837497,0.67925876,0.51623493,-0.046356678,-0.35520607,-0.3153851,0.2486014,0.63157195,0.9064485,0.29515994,-0.89699084,0.039707318,-0.098837405,-0.83586246,-0.22135903,1.0826792,0.04032682,0.121296585,0.3084793,-0.45553356,-0.037488203,0.20349067
2.2655358,1.3303354,-0.049845327,-0.835404,0.9089189,1.028511,-0.2915407,0.20961827,0.6244091,0.16597961,-0.026571225,-0.300907,0.12684086,0.9693548,0.8363908,-0.0792884,0.91707873,-0.9223258,0.38840452,1.2854859,0.4074033,0.014615758,0.43791044,-0.8179325,0.52945995,-0.19761798,-0.7317567
2.3957627,1.2161372,-1.1109182,-0.83346915,0.55968934,0.5434195,-0.54754466,0.48484918,0.18659347,-1.0921202,-0.33081084,0.5122727,-0.054150485,0.4012698,0.26281673,-0.71070546,-0.5543416,-1.7286437,-0.70302296,1.4352837,1.2668909,-0.3832996,0.9433864,-1.137293,0.46350804,-0.09796439,-0.46735325
-0.031522058,0.07487236,0.11207537,-0.13649255,1.3244218,-0.91955936,0.18082485,-0.7588,0.31492954,-0.77454233,0.47639877,-0.33153573,0.5034641,0.45002204,0.25068414,-0.681888,0.85840875,1.2166966,-1.1654259,0.06963792,1.8716493,1.2802262,2.277141,-0.4391025,-1.0648962,-0.20565912,0.5760451
1.2571456,0.55650115,-1.4322484,-0.38702112,1.3999089,0.27592936,-0.16310792,0.71463513,-0.06770894,-1.0059543,-0.64449143,0.18323222,1.0445573,-0.21452428,0.30122414,0.017237024,-0.08225842,-0.006983089,-1.4040971,1.1625041,1.0047765,-0.7571918,0.7541457,-0.35642156,0.01233064,-0.86780703,-1.1007409
1.2151681,0.9686027,-0.45648062,-2.4193027,0.9836773,0.20498767,-0.24078742,-0.6785977,1.6803308,0.24241298,-1.4738673,-2.328945,1.5454575,0.034119334,0.22951333,-0.52749044,-0.48840433,-0.16158971,0.37413147,0.507323,2.5112932,-0.88812006,-0.36658102,0.17440839,0.3376817,-1.4214493,1.3423569
0.67494375,0.8651675,-0.026559263,-0.43781984,1.2827574,0.9275271,-0.9603847,-1.0878096,-0.6558925,-0.1315778,-0.9065569,-0.7389178,1.2844999,0.905409,0.97959155,-0.024901511,0.5365092,0.74364007,-1.017272,-1.1920007,1.4383548,0.17884474,1.1743063,0.60839397,-0.29370964,-0.9873978,-0.49938077
0.45126227,1.0102265,-0.47179022,0.14911675,0.6532315,0.58966976,0.80201405,0.48951614,-0.32546923,-0.21883203,-0.0917343,0.08076822,1.0608153,0.04089117,0.6657596,-0.4746417,0.06654304,0.29171762,-0.4748027,0.6032239,0.89902276,0.3615781,0.8551038,-0.014801333,0.24036102,-0.86766016,-0.510326
0.44986194,0.8960548,-0.6017657,0.33810472,0.6755653,0.48475868,0.80296683,0.5175131,-0.19529721,-0.45291895,0.019979013,0.014775871,1.1383783,0.21690492,0.64076453,-0.5741926,-0.02811919,0.3720254,-0.4438095,0.5724173,0.8789047,0.5830757,0.53306866,0.020919511,0.20805252,-0.75552744,-0.24219345
0.43622658,0.9926045,-0.5584368,0.15253697,0.77922696,0.49298957,0.84468985,0.4311304,-0.21431004,-0.42376012,0.13600829,-0.0646206,1.0584544,0.3654112,0.59588075,-0.7611339,0.18310946,0.5085387,-0.43688497,0.6312662,0.7168033,0.2954592,0.61372715,0.1104418,0.17383826,-0.82677746,-0.22348377
0.57650775,1.124461,-0.45873824,0.14621842,0.5889179,0.5907962,0.79068935,0.62212384,-0.49606737,-0.4413982,0.09739577,0.063593656,1.1608887,-0.037514083,0.5162234,-0.556507,-0.09580911,0.25666448,-0.38295,0.63041717,0.76743966,0.42041817,0.6831269,0.029763266,0.11818236,-0.8334497,-0.4121723
0.7775509,1.0673416,-0.38207176,0.23449746,0.6714205,0.553787,0.8693762,0.51057315,-0.3526796,-0.3289606,0.0828323,-0.05521195,1.1829013,0.088292986,0.40518844,-0.57817113,-0.0804227,0.4965614,-0.29588014,0.57695305,0.8568296,0.40582106,0.57720125,0.09151994,0.1376562,-0.7868876,-0.41050366
0.5339345,1.1744629,-0.35504013,0.23399706,0.576381,0.5182533,0.9886894,0.40222058,-0.43742663,-0.47695607,-0.015056473,0.121053904,1.1854479,0.07095066,0.38443118,-0.64626735,-0.035450682,0.48566905,-0.3937255,0.736187,0.8140209,0.34074056,0.85342985,0.14261138,0.08082776,-0.83612585,-0.4041833
0.6256622,0.9863351,-0.45327428,0.119067736,0.63844216,0.45474675,0.82608044,0.4743854,-0.33992687,-0.1905024,0.021730358,0.12734327,1.1118202,-0.01642739,0.6656474,-0.72858685,0.09143117,0.456357,-0.4053426,0.7755986,0.9816063,0.5182213,0.674308,0.11248313,-0.020061973,-0.86956525,-0.40773422
0.55062824,1.0571975,-0.5779316,0.19024402,0.54351914,0.51538235,0.80744714,0.56700194,-0.16338202,-0.2690667,0.1478863,0.13667601,1.1458774,0.108562715,0.49736634,-0.46171877,0.01829126,0.35901752,-0.48741838,0.5674451,0.8078315,0.40716723,0.6261897,0.23375155,0.30321178,-0.9146639,-0.38652143
0.92414707,0.1670489,-2.3398411,1.316926,-0.33644283,0.9381351,2.279201,0.48448837,-0.9029277,-0.14866018,-1.0120953,0.27052152,-0.8780116,0.2349221,-1.5159154,1.5671706,0.46710742,0.5345173,-1.3747329,-0.73321146,1.4924164,0.6030082,0.7018831,0.064324796,-1.1104318,0.43340385,0.34824547
1.2842653,0.30659628,0.27886975,-0.27172154,0.7444759,1.4044584,0.41064847,-0.27761486,-0.32143223,-0.25885314,-0.24501558,-0.5262049,-0.21299142,-0.45914996,0.11995649,-0.47754517,1.2213842,-0.41945538,-0.11188348,0.5514394,0.21660231,0.5201623,0.33182564,-0.32260546,0.22457945,-0.06644762,-0.7636544
1.3066591,0.6274374,-0.21235526,-0.5657492,0.33808666,0.6533883,0.43120518,-0.6332653,0.93744826,-0.4638614,-0.81135345,-0.76073605,-0.42469957,-0.11017648,-0.19978839,0.05957144,0.7111998,0.040140722,-0.0660898,0.29880705,0.472072,-0.7922412,0.14899814,1.1220669,-0.6946602,-0.25202593,0.067673594
1.4804682,0.21002395,-0.82791626,0.116963364,0.48203143,0.4455163,1.1490304,-0.37839308,-0.24851473,-0.378954,0.34769392,0.123728976,0.06920921,-0.58078736,0.0024626674,-0.11101759,0.26580593,-0.8402785,0.2898309,0.6388638,-0.025165342,0.34564033,0.96174866,0.6557041,-0.3713878,-0.41923532,0.19536102
1.379464,-0.08392029,-0.53996074,-0.2831567,0.17330751,0.5557458,0.7965016,0.38386998,0.64653504,-0.34707677,-0.7653373,-0.19166683,-0.21089283,-0.4808541,0.0620909,-0.06300443,1.0433006,-0.56118196,-0.046336662,-0.013176702,0.27235287,-0.08098688,0.6011942,0.2370857,-0.109819524,-0.8196895,0.112885594
0.7863005,0.8993515,-0.369102,-0.19737963,0.38731077,0.65378433,0.5492459,0.29142663,-0.12999499,0.031149983,-0.38001648,0.023237271,1.1047132,0.121341184,0.26910406,0.26452586,-0.08807441,0.4139658,-1.0247635,0.04563536,1.1431117,-0.119358785,0.044650372,0.33165565,0.15909222,-0.94180524,-0.4741711
0.70590746,0.9202555,-0.3836242,-0.2464506,0.40346327,0.6021066,0.52575433,0.21908048,-0.12204115,-0.00075843575,-0.39086118,0.051154554,1.0732714,0.16372414,0.24478255,0.20078927,-0.07557467,0.4305321,-0.96217287,0.096266344,1.0328475,0.0037666336,0.18058282,0.32365367,0.19895557,-1.0730106,-0.3487638
0.2159878,-0.23920105,-0.226901,0.62473196,0.62219965,-0.17100655,0.6440652,1.9375579,-0.16415946,-2.0433536,1.0343913,-0.24791406,-0.31856582,1.038775,0.7048673,-0.24728905,1.2315459,0.2724107,-0.9212187,-0.19615176,1.4098148,0.18474257,0.34881264,0.5904058,1.4651016,-0.65493846,-1.0954312
0.0428343,-0.28288713,1.0288016,1.5352098,-0.43055108,0.22374378,0.7452455,1.196599,-0.15740435,-2.2049525,0.9003253,0.20910773,-0.21681295,0.7727111,-0.15326497,-0.8285613,1.0788397,0.32929802,-0.4433382,-0.1797835,2.3426158,0.2485485,0.49837342,0.7069044,1.7794353,-0.32717055,-0.75972253
1.5061376,0.33682093,0.5128502,1.3402759,0.97867227,-0.77837384,1.2691835,0.97261834,-0.81648165,-1.2271799,1.6296444,1.0119338,-1.5527743,1.3936049,1.5354098,0.16929366,1.3080063,0.63525194,-2.2676513,0.066895224,1.066169,0.88773715,0.10367828,-0.25117576,0.23805009,-0.7709689,-1.1291132
0.15076081,-0.2090653,0.48635766,-0.21726288,0.34176016,1.3768415,0.9871474,0.71105313,-0.567893,-0.5431642,-0.5033406,-0.63892907,0.05147439,-0.23154242,0.6579335,-0.025698347,0.2535755,0.18248725,-0.87616,0.78534216,0.7731158,-0.34776688,0.8978217,-0.56646174,0.6388741,-0.15336072,0.27033672
0.12899682,0.7235019,-0.48198083,-0.92496526,-0.6896612,0.48951447,1.0500977,0.029895758,-0.51716834,-1.0133473,-0.89256114,-0.73812073,0.010961121,-0.830758,0.41636008,-0.6851474,0.59479445,0.33291906,-0.36725903,-0.21572989,0.9617328,-1.0803102,0.89705557,0.79979646,1.2876734,0.07868168,-0.1233766
0.6759445,0.9840208,-0.22636235,-0.38950258,0.24735889,0.50864625,1.0973022,0.36260128,0.76422036,-0.9304964,-0.5183501,-0.44962618,0.26274413,-0.40952083,0.5731747,-1.2130377,1.2916464,-0.19594605,-0.03418745,-0.21170494,0.6485854,-0.80367285,0.36119208,0.8270109,0.39549538,-0.42711693,0.26889664
0.61895525,0.87787896,-0.34912005,-0.28514773,-0.020722607,0.72041976,1.2338444,0.027692705,0.5230581,-1.2246,-0.28018337,-0.60559314,-0.033005152,-0.101437084,0.63590753,-0.9452344,0.81532323,0.0765758,0.22278287,-0.21184571,0.83159995,-0.6393682,0.5602143,0.9796929,0.4750242,0.12934537,0.1230535
0.2843614,0.6468839,-0.34194422,-0.014591744,0.1008823,0.06779436,1.5120806,0.95086205,-0.9087446,-2.1455245,0.019670304,0.41317958,-0.97079855,-0.00438857,2.1992543,1.4164906,1.0031081,-0.45714435,-2.7178862,0.47285968,0.54659736,1.1204761,-1.0295196,0.43203,0.9242018,0.019897433,-1.0226401
0.26898235,0.3506602,-0.250343,0.58062166,-0.18963598,0.30066034,0.95351315,1.0312452,0.20299813,0.06636916,0.59820557,-0.26210687,-0.32986218,0.24506521,-0.4772391,-1.1660275,1.1064955,0.3815045,-0.34301314,0.5621159,0.5386447,-0.13009888,1.0365447,-0.16993125,0.12862289,-0.1533968,-0.41021633
0.27838847,0.4985101,-0.42769486,0.5902841,-0.15644017,0.34296584,0.9132346,1.0787252,0.06179,0.15582822,0.5107243,-0.2204885,-0.3130967,0.2691681,-0.29711488,-1.387963,1.2234168,0.5067505,-0.41798112,0.51970625,0.5696745,-0.08422492,1.0937597,-0.2110514,0.29962417,-0.27450463,-0.5468394
0.86497223,0.81941825,-0.028562915,-0.57037824,-1.2859625,-0.38027504,0.27809513,-0.19701745,-0.5616305,0.108111076,0.46382475,-0.27655908,-0.18832299,-0.03819632,-0.55069363,0.22782233,0.6740778,0.002461496,-1.156595,0.43438098,0.63053167,0.61081195,0.6313572,1.131733,1.3856059,-0.24475805,-0.18670328
0.8182071,0.31721407,-0.2998847,-0.20461333,-0.68473643,0.15718368,0.4723294,0.49508882,-0.11230555,-0.059296057,0.7920489,0.3244653,0.12034436,0.62259954,-0.615412,-0.9510287,0.9582005,-0.00687716,-0.70311636,0.40593022,0.7790404,0.6237657,1.3660597,0.15574966,-0.19402319,-0.26438594,-0.16601284
-0.23110907,-0.31479096,0.7197018,0.11985789,1.1629447,1.6236671,0.4082123,0.4232556,-0.6572727,-0.6219638,-1.1467026,-0.8641051,-0.19939813,-0.24030331,0.6534645,0.4983379,-0.52188957,0.56423193,-1.0658114,1.1839356,1.1112276,-0.3894203,1.5947171,-0.40940535,1.5163524,-0.10793254,0.9363205
-0.476087,0.3515003,-0.2868228,-0.36947712,-1.0128126,0.96025413,1.168166,0.007485056,-0.83875775,0.07871397,-1.1726264,-0.22907501,-0.29472855,-0.5423201,0.077918716,0.5399088,0.55788124,-0.06642212,-0.3899196,0.17386852,0.75376403,-1.5105071,1.6080332,0.35172784,1.1619322,0.1065108,0.30109563
