p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25
0.8583938,-0.26195154,0.6954444,0.35436118,-0.75913674,-0.03461848,0.63380194,0.9423729,1.4336466,1.0990703,0.6831799,0.75564945,-1.3574843,0.3577757,0.42953873,1.3277947,0.020550407,-0.9819185,0.52713776,0.325873,-0.414151,0.44392934,0.52470875,0.23533429,0.70957893,0.69109315
0.9141651,-0.41070154,-0.17242771,-0.6133388,-0.3746125,0.38149536,1.0789714,-0.24322627,-0.488141,1.2800766,0.83554935,0.21933813,-0.57416844,-0.3348785,0.25429752,0.9697642,0.47936678,0.39404655,1.1461132,-0.57386976,0.08122202,0.63682956,1.1519468,1.0432117,1.0256673,0.276517
-0.738499,1.2468778,-0.27956727,-1.2474126,0.17645577,-0.08586717,0.8663274,1.402788,-0.37544283,2.5915854,0.32012153,0.17424779,-1.6287042,0.35819423,-0.36200163,1.7212641,-1.2473713,0.47000155,1.0219587,1.2352734,-0.64080787,-0.25413427,0.9719198,1.0126014,0.80404186,0.94560045
-1.1291873,0.29005232,0.21693519,-1.9604548,0.13468856,-0.7618498,1.2607405,2.0298169,-0.26420167,2.3918877,0.69626516,-1.5655767,-2.1002789,0.37266943,0.508676,0.8967397,0.31884038,0.35464126,1.0116177,1.4040637,-1.4140754,0.0055356845,2.106998,2.0875669,1.1644349,0.4162897
0.90881693,0.3543676,0.36170247,-0.051727563,0.3745374,-1.2640204,-0.5432556,0.8092653,0.39440298,0.5037503,-0.41766346,0.15978773,-0.08820392,-0.42407086,0.41775003,0.1376805,0.023873031,-0.55085,0.89338905,0.66698855,-1.4104298,0.515592,1.1509897,-0.07627232,0.9051281,0.14730062
0.81503135,-0.60505134,-0.16353406,0.13776682,-0.49337807,-1.2765228,-0.405398,0.075928695,0.94625485,1.2837642,1.251957,0.12682381,-1.5873969,0.28349364,0.1749877,0.17162487,-0.73776776,0.16925116,0.095949285,-0.5521031,-0.42628303,0.12458215,0.77461725,0.5112854,1.0753276,0.15908013
0.9679681,-0.6533059,-0.13896061,0.09493492,-0.6298179,-1.3473055,-0.36677593,-0.080167465,0.94059765,1.17848,1.2784019,0.004241649,-1.7454498,0.068199225,0.37641194,0.047849502,-0.92889684,0.33691305,0.03330939,-0.55519736,-0.3731562,0.05474841,0.5950126,0.5081867,1.1467518,0.11568851
0.95761955,-0.37874222,0.5083211,-0.18890357,0.11886129,-1.0522804,0.25274697,0.059323303,-1.0209694,0.7847817,0.9729769,-1.5755192,-0.9403125,0.31913033,1.201194,-0.47926024,-0.4173345,-0.5128079,1.3529468,0.45088443,-2.1173868,1.7512746,0.32775542,-0.41169363,-0.11212962,-0.22521383
1.0214245,-0.088156804,0.22787845,0.33195043,0.60673594,-1.4400715,0.15689886,0.023978533,0.4142359,0.9060707,0.2445378,-0.65339714,-0.42273626,0.09246152,0.58671844,0.31057453,0.27348754,0.10491282,0.9295202,-0.052528653,-0.8526834,0.9797678,0.36178783,0.31151623,0.78796923,0.22190556
0.86304027,-0.061139718,0.2869759,0.23432577,0.62099254,-1.2295204,0.08214546,0.37282187,0.26249963,1.1251149,0.22858728,-0.5807387,-0.4987975,0.07279063,0.38676608,0.34880424,0.3135996,-0.07963992,0.8129495,0.02850792,-0.89101136,0.8665648,0.43057224,0.25424638,0.61228883,-0.053782605
0.7778808,-0.06423991,0.26239398,0.21042065,0.6945191,-1.2860982,0.060839582,0.15235537,0.4300455,1.0899516,0.21261004,-0.54232776,-0.4530484,0.17147955,0.4813169,0.26851833,0.24680437,0.028522562,0.8832538,-0.04221689,-0.80879676,0.82921296,0.43243858,0.3044751,0.5644191,0.14162105
0.34165263,0.33204606,-0.5100476,0.21292534,1.9596081,-0.8554375,0.21543792,0.4745381,0.13138503,0.33163467,0.6956546,0.37575594,-0.6337479,-0.6720928,0.17817234,0.14157434,0.20081122,-0.28467476,0.8983145,-0.05042429,-0.96377045,1.5726074,0.8262979,0.10707216,1.6113368,-0.9539099
0.6954936,-0.7035592,0.12056188,-0.25128642,1.6699427,-0.4457096,0.17419484,0.2774378,-0.055355497,0.82115996,1.2279284,0.027687049,0.362969,-0.8494374,0.60654354,0.3496879,0.37935194,0.29554188,1.088939,0.10532403,-0.57473296,0.54577476,1.2693418,0.3526881,1.4238108,-0.6752252
0.6639247,-0.32261762,-0.119026326,0.5180443,1.7344218,-0.46225652,-0.12594719,0.54720885,-0.05954685,0.6001637,0.7247742,0.17294544,0.022608712,-0.23540138,0.72156954,0.24834155,0.14205842,0.25035194,0.7222049,-0.011898705,-1.1657704,1.1595799,0.8406384,0.36851585,1.3881928,-1.182587
0.37638858,0.54591453,1.2654909,-0.6387623,1.3388624,-1.8869828,0.45992526,-1.1480943,1.3544409,0.79456204,0.15141992,-0.84362394,-0.58183235,0.044106696,1.0496601,0.50721717,0.70746714,0.16075803,-0.067761384,-0.31935447,-0.79255456,0.39543128,1.5152129,0.14030172,0.5536206,0.52094746
0.68944,0.28027195,0.9315956,-0.31672722,1.393862,-1.9719123,0.23415086,-0.21987464,0.9194449,1.5004216,-0.14606631,-0.34117523,-0.54784566,0.15211895,0.9929828,0.4341283,0.5762915,0.44262016,0.70080185,-0.138484,-0.87149316,0.69346976,0.85101455,0.439723,0.6841697,0.36926007
0.62548715,-0.18577279,0.9341954,-0.086371124,-0.18828928,-1.0985703,-0.4083443,-1.0873997,0.5612626,1.2221382,0.40100965,0.042377908,-1.0589164,-0.26908547,-0.23377723,0.029424619,0.99612945,-1.0944303,0.52815574,-0.64704305,0.10890311,0.5418467,0.1419385,1.6318665,1.1844606,-0.25722745
1.7762884,-0.7878617,0.7532379,-0.21052514,-0.07087997,-0.4369935,0.7521245,-0.27167988,1.251449,1.3998014,0.6606041,0.8083717,-1.4945419,0.08389475,-0.3783554,-0.4267531,1.1060423,-0.7515071,0.54963815,-1.488207,-0.33284166,1.5431682,-0.5784126,1.601511,1.0244067,-0.11317878
-0.6095745,1.2004151,0.47449806,-0.26218522,-0.33339685,-1.0924399,-0.07403258,0.4374451,0.37266865,1.0449349,0.2127957,-0.7382455,-0.51751953,0.065240026,0.69982415,0.3912546,0.35303468,-0.6435606,-0.18830843,0.14342766,-1.0080419,-0.15501936,-0.39297938,-0.23136958,0.8820057,0.49789745
0.23416771,-0.6049495,0.18187775,-0.40413842,0.7739179,-1.1603434,-0.63694847,0.7438395,0.59595287,0.7130383,-0.13991447,0.24074045,0.041925494,-0.40236044,0.4168039,0.1801175,0.0058040754,-1.2021961,1.0263754,-0.106363915,-1.2783495,0.73099893,0.7924925,-0.036643535,0.22928782,-0.035087023
-0.15683967,0.34053284,0.32251605,-1.16301,-0.47463626,0.3352049,0.19644591,1.6395249,0.89107025,0.1955836,-0.52493936,0.004753413,-1.7917043,-0.3875846,0.21688746,0.16900451,-1.032269,-0.017087927,0.95684576,-0.31052288,-1.0509547,2.0023756,-0.43340388,1.9876214,1.507956,-0.90620464
-0.38230434,0.5088569,0.23008397,-0.08101604,0.4234596,0.8883153,-0.10778157,1.5839363,0.6137866,-0.32714093,0.31164902,-0.013808107,-0.7962317,-0.11493475,-1.18617,-0.013391127,-0.4383691,-0.07713833,1.1176368,-1.8764455,0.077646896,0.7138161,0.766307,0.990626,1.28814,-0.5370163
0.2907756,0.26631582,0.24979416,1.3867086,0.8650518,-1.7559822,-1.4321344,0.94539946,-0.28544995,0.64107674,-0.29776534,0.3075246,-1.0019795,0.0018926939,0.9824206,0.7080461,-0.9548021,-0.74117345,1.6820236,-0.16401517,-1.5314579,0.40631983,0.45099273,-0.1664626,0.23365521,0.5616154
0.46002796,0.23413327,0.16503912,0.18027566,0.41723943,-0.030613009,-0.008576738,0.34710488,0.9496963,0.30693936,0.29986724,0.84680533,-0.38616362,-0.5320327,-0.13178574,0.63897365,-0.37761524,-0.91878754,0.30481413,-0.028437955,-1.0876229,0.3421777,0.8144086,-0.06678352,0.639137,0.71674657
-0.2766361,0.016247448,1.2440809,0.52912784,0.26948592,0.8351924,0.3070221,1.8427057,0.7269365,1.6402192,0.32367882,0.22541091,0.46139914,0.021278666,-0.731818,0.6119333,0.5803047,-0.8261689,0.42383826,-1.7305237,-0.44435695,0.48848623,0.85842216,0.84477204,0.7288832,-0.88980114
0.2610685,0.3385486,0.13595007,0.03204078,-0.021670057,-0.8523338,-0.42333564,0.49119675,0.44877255,0.5477187,0.028152945,0.4046428,-0.45719013,-0.22882363,0.3606677,0.3476136,-0.5835403,-0.8791695,0.85613775,-0.3148183,-1.4963621,0.5074953,1.0201432,-0.16633277,0.6178992,0.5676751
0.28849852,0.62489945,0.23773246,-0.90316737,0.29605606,-0.6328724,-0.13907038,0.8141512,0.45343703,0.13467573,0.6171529,0.8673747,0.004990193,-0.08170289,0.18975516,0.17923988,0.16854888,-0.7359888,0.8055598,-0.7650609,-1.2644602,0.23263006,0.95419264,0.48619935,1.2644619,0.806259
-0.07717808,0.7657053,0.2107588,-0.7212767,-0.107895926,-0.30761278,1.2729764,0.011836293,0.76044583,0.5768158,-0.1676277,0.09321184,-0.6646147,-1.6724281,1.5177753,-0.26293206,-0.7555916,0.14051744,-0.58423525,-0.2036943,-0.37423167,-0.59383386,-0.07896807,0.49985805,1.3699096,-0.3372109
0.18685986,0.6576959,0.17904331,-0.7870698,0.41215828,-0.4407972,0.2333788,0.6789649,0.077403,0.19793247,0.9492777,0.16410312,-0.6762991,0.012056735,0.41453496,0.3608862,0.25929534,-0.33336732,0.33043566,-0.4056191,-0.31464195,-0.08716856,0.6655669,0.41737866,1.038836,0.30255163
0.11427974,0.8122229,0.019117564,-0.8838002,0.41525537,-0.5534952,0.33117384,0.6142399,0.25934282,0.13590935,0.8659421,0.11556104,-0.57843035,0.061370287,0.45312247,0.22693978,0.33012924,-0.28643137,0.5100251,-0.43887287,-0.38092923,0.016686754,0.6526969,0.53224653,1.0846145,0.24731587
0.3385441,1.03519,0.40478575,-0.36439008,0.26475468,-0.48217583,-0.6730823,1.0153606,-0.27809817,0.26208463,1.5723069,-1.7572442,0.15099025,-1.7715087,0.40497532,1.3033376,-1.1280121,-1.0657907,0.61478794,0.25806707,-0.722606,-0.287116,0.35552764,0.16645613,-0.034822393,-0.239619
-0.45475873,0.84295934,-1.1471742,0.62650913,0.04984393,-0.1686774,-0.24750191,0.9678518,0.14164747,0.6910605,1.040524,-2.0642877,-1.0055351,-2.18217,-0.33524778,1.3351902,-0.97652084,-1.0957352,0.62572485,0.4522357,-1.4836887,-0.44243735,0.55848503,0.14947401,0.640119,-0.38005957
0.51842654,-0.4938339,0.4983013,0.15944654,-0.9857945,-1.5445808,0.7470117,-0.3782437,0.1612291,0.8259819,0.82981145,0.6581857,-2.3134258,0.33693013,0.12525573,0.7290757,0.017591452,0.043220207,1.7802628,0.5085349,-0.12410846,0.27474374,0.06580807,1.0848622,0.7474925,0.8862588
-0.090146095,-0.07856259,-0.7388586,0.9115854,0.5005126,-0.49725166,-0.6918189,0.5478764,1.1163064,0.41067854,0.6929444,0.44650126,-0.89072865,-1.174094,-0.3176944,0.9896035,-0.65928644,-1.1635098,1.3614798,1.3726724,-1.6709435,0.616289,0.9661382,-1.0081569,0.8061407,1.0539576
0.7345978,2.3947637,-0.04195864,-0.29146704,0.30967698,0.6939443,-0.513167,0.45353076,2.037517,0.48556748,1.2315539,-0.032659583,-0.7755641,0.5864993,-1.2449871,2.7497253,0.096614696,-2.7323096,-0.6379421,0.525527,1.1137407,-0.33490187,0.075680114,0.7580155,1.2498261,0.18751918
1.16354,0.29314616,0.79171026,-1.006335,0.24536517,0.18636928,0.37129524,0.48105648,1.6978791,0.7103304,0.9917385,0.65421844,-1.5038838,0.46432292,0.35056362,1.3014858,-0.8067391,-0.7169726,1.0030452,0.96087265,-0.594323,0.64097655,-0.47600186,0.44466543,1.3628918,1.0064087
0.04094412,0.25964773,0.25722268,-0.068829745,0.16011997,-0.6562081,-0.44205993,0.52958864,0.43188536,0.6469716,-0.14088462,0.6343789,-0.5452947,-0.24933998,0.33327606,0.49667904,-0.6092081,-0.926117,0.7766726,-0.35539785,-1.3580879,0.7127616,0.95426303,-0.06508613,0.43596095,0.3339432
0.21253103,0.2138257,0.2026848,-0.016261544,0.20210326,-0.90151024,-0.26573998,0.7233665,0.2026222,0.42747945,-0.17301428,0.537764,-0.34330595,-0.34079307,0.20899568,0.3265024,-0.5215527,-0.82730526,0.8662145,-0.42843696,-1.3867252,0.645548,1.0362314,-0.19887918,0.6036744,0.31059545
0.2572123,0.3034199,-0.0072511937,-0.117822826,0.2734772,-0.73971015,-0.47801957,0.5236765,0.2548533,0.54552275,0.13926785,0.47638977,-0.4100455,-0.2601515,0.102859296,0.22267532,-0.516972,-0.872022,0.85909,-0.50957227,-1.4683084,0.76951283,0.93126404,-0.113960385,0.4285208,0.5726308
0.109412014,0.33842325,0.21294108,-0.016348664,0.12501469,-0.68253875,-0.36690128,0.59281737,0.40762734,0.34177488,-0.053999033,0.50335383,-0.22520925,-0.38017455,0.22464699,0.4778368,-0.54743445,-0.96025676,0.9407308,-0.34009778,-1.3512067,0.5682359,1.110226,-0.15270925,0.5867653,0.46888363
0.06689474,0.21314722,0.127943,0.08260183,0.08965771,-0.8046636,-0.43774343,0.71335775,0.4923302,0.3320732,-0.019516531,0.6328088,-0.22633027,-0.2774539,0.030577604,0.22503582,-0.4940881,-0.69243693,0.9674995,-0.22829947,-1.4241642,0.65363556,1.1089348,-0.051326413,0.7926379,0.6385218
0.099814944,0.15844475,0.12665123,-0.0193269,0.13744548,-0.95456994,-0.2875715,0.6797585,0.39607328,0.36350617,-0.11430646,0.667755,-0.20506969,-0.19327323,0.14169064,0.33156332,-0.5840407,-0.8847046,0.8117843,-0.4943148,-1.4606913,0.7212951,1.0956503,0.13052231,0.63881314,0.61204857
0.1610325,0.37648514,0.11199597,0.037723135,-0.009326171,-0.9205489,-0.3682273,0.5766344,0.40177742,0.56597084,-0.13018477,0.6420394,-0.25531137,-0.42009416,0.3807153,0.38213447,-0.45998663,-0.85477996,0.8139272,-0.26238635,-1.4686958,0.5568546,1.0196996,0.07889806,0.64825875,0.5721227
0.1618023,0.34481782,0.14006884,-0.03172782,0.14147833,-0.8042287,-0.49044558,0.61397356,0.40025136,0.6183857,-0.031117497,0.56641215,-0.18873072,-0.41470063,0.3453044,0.36449233,-0.54491,-0.84281284,0.89114404,-0.20044063,-1.3516608,0.6060875,0.8368743,-0.12598272,0.59194714,0.6005382
-1.187077,-0.11394566,0.73204273,-0.773928,-0.12084042,-1.2958083,0.66116065,1.8512316,0.82690936,2.073467,-0.18795162,0.5710598,-0.29352307,-0.6187706,-0.25418237,0.15783912,2.2544932,1.609423,-0.5410575,-1.6670806,-1.0811976,0.12261693,0.5782083,0.5590427,0.14252062,0.593041
-0.020259734,-0.4335708,-0.3809185,0.43686485,-0.1482954,0.08990362,0.25398055,0.5205754,-0.40735006,1.2278985,0.30391118,-0.21808228,0.54919827,-0.5244747,0.60422635,1.0579647,-0.7279084,-0.23683615,0.40246958,-0.4214447,-0.9872761,0.48737612,0.46755803,0.86630625,0.57831144,-0.19505307
-0.36181596,0.8245241,-0.59605104,-0.21839641,-0.3805994,-0.42457753,0.14454599,-0.1357682,0.8375885,1.4595298,0.2907613,0.30987525,0.18122151,-1.0459337,-0.9603968,0.1796039,-0.2815565,-0.68763906,0.25174868,-0.58016676,-0.08203942,0.40749314,-0.4555746,0.056665793,0.43640962,0.07662914
-0.32633784,0.8577601,0.07629718,0.71809924,-0.60381234,0.18828286,0.23271622,-0.21598832,-0.021620031,1.5001016,0.5146814,0.25374785,0.77536494,-0.13963091,-0.078753345,0.9222729,0.27923778,0.1508387,0.8009412,-0.9529192,-1.1323329,-0.44484976,-0.00075293507,-0.29346025,-0.020677656,0.4290842
-0.07963066,0.59346706,-0.34158853,0.78411806,0.059864704,-0.4789392,0.20624559,-0.46059364,0.8845756,1.1136241,0.689903,-0.06550792,0.81582946,-0.58401287,-0.37008336,0.7047939,0.2734762,-0.3264784,0.33790544,-1.0913823,-0.16105609,-0.101372175,0.55077934,0.25808465,0.51715994,-0.13565269
0.41502914,0.42501205,0.09010037,0.23955935,0.51590705,0.0021327112,-0.05697357,0.31449443,0.95018744,0.2696617,0.3049408,0.8916292,-0.3978953,-0.59694856,-0.14538078,0.6497272,-0.37168437,-0.8448688,0.2378887,-0.090808704,-1.1276898,0.42209136,0.8500741,-0.10665976,0.65652823,0.74084574
0.49217257,0.3314165,0.16363339,0.26370093,0.44339544,-0.032409266,-0.07632319,0.3390026,0.96031356,0.25572452,0.35268238,0.81345326,-0.30325994,-0.5452424,-0.21561612,0.60663676,-0.2670926,-0.9370644,0.3620527,-0.11736447,-1.0787398,0.3763808,0.8260064,-0.12472264,0.6347335,0.72443575
-0.38836384,0.44830516,0.65706074,0.45679754,2.855452,-0.7712377,0.9920944,0.2803385,-0.7113531,1.1038319,0.5442893,0.19898003,-0.8201559,0.07516676,-1.2104555,0.5691282,-0.9413931,-0.2714608,1.3325034,-0.10988341,-0.96838456,1.0065064,1.1349727,-0.23908342,0.059393793,-0.20323056
0.5494106,0.2637015,0.066238105,0.11110677,2.5733175,0.052773222,0.7646329,-0.6589832,-1.0748624,1.3320605,0.3131329,-0.25976348,-1.3800555,-0.6861777,-1.4524825,-0.45115852,-0.54948825,-1.054139,1.8405932,-0.3941632,-0.47490782,1.1295648,1.6917462,-0.17319246,0.37689376,0.4398793
-1.4951909,0.08764708,0.5040555,-0.21273915,2.2779741,-0.9292543,0.7968092,0.16569501,-2.2346299,2.043061,0.44236273,-0.46071115,-1.7637752,-0.22485808,0.9172866,0.09272149,-0.4992394,0.755841,2.115635,0.005884062,-1.1938063,-0.5269879,1.4518582,-0.022141276,-1.1042634,0.38421687
-0.65819925,-0.34379953,0.87348413,1.0709594,0.11377511,0.19202377,-0.07165461,0.5199042,-0.41925132,1.0286266,0.4792561,-0.05146952,-0.29982728,0.60130334,-0.22160713,0.56658536,-0.4395035,-1.4461169,0.32332906,-0.4179611,-0.7798755,0.6808171,0.96287626,0.34822676,0.17673181,0.014236367
-0.050130423,0.22226955,1.1790574,0.5240422,0.41484067,0.33782637,-0.29397148,0.21202882,1.1800439,1.6485779,0.33148256,0.6137344,0.00017577455,1.1714787,-0.560178,-0.014967959,-0.81861645,-0.647478,0.4527632,-1.2393696,-0.11578435,0.24350631,1.1532346,0.45334023,0.6548897,-0.5098644
0.47018325,0.972289,0.07576917,0.29324558,0.6202141,-0.22128157,-0.7745117,-0.41900498,0.8989639,1.2311574,0.52592164,0.20327409,-0.06755344,0.58800703,0.18307792,0.44035783,-0.19633605,-0.74486446,0.84714675,-1.0870321,-0.34251964,0.034806285,0.8032575,0.08454646,0.94560176,-0.59120375
0.58504385,1.0517769,0.32018563,-0.06402567,0.61173797,-0.2741849,-0.49579114,-0.18233904,0.9137681,1.4524676,0.65207386,0.112303056,-0.18151605,0.87297314,-0.061901443,0.038429163,0.06859802,-0.5026808,0.6388994,-1.0119221,-0.639704,0.123740636,0.73403054,0.16458596,0.733677,-0.64297813
-2.2908378,0.55750704,2.443368,-0.2311491,2.0890343,-0.22218096,-0.050344218,0.6720352,-0.9642283,1.6112616,0.08726127,0.5080394,0.3852599,-1.2521479,0.9281547,0.3093308,-1.0805366,0.19154473,2.3834305,-0.2209474,0.1609351,-0.018164737,0.79884213,-0.06832089,0.4522336,-0.23161499
0.53662366,0.26695988,-0.22575124,0.08896324,0.3279333,-0.21415451,0.53769475,-0.24190295,-0.67772883,1.3882853,-0.033667345,0.13038906,-0.47405037,0.09572193,-0.43795785,0.6945841,0.25938326,-0.17683813,-0.19232686,-0.54944056,-0.5534411,0.04017953,1.4495924,-0.41833445,0.30011556,-0.42149785
0.63799036,0.046471443,-0.117822394,0.11775243,0.43515733,-0.31518146,0.44467524,-0.2865662,-0.58693045,1.6784574,-0.07904384,-0.0035961138,-0.47287953,0.13420051,-0.37835386,0.6915775,0.08274439,-0.27736983,-0.15486662,-0.80989677,-0.51970726,0.09307439,1.5946528,-0.43090975,0.2683467,-0.38621044
-0.120690584,0.13729417,0.50285876,0.07602355,0.03681328,0.62221694,0.88003623,0.67711616,-0.02309726,1.1650857,0.7052306,0.9190628,0.05066412,-1.0847508,-0.9831829,-0.43703896,-0.40475237,0.63009727,0.7924436,-1.0959816,0.2801623,-0.5654207,0.6490438,-0.34710625,0.43427667,-0.49006036
0.56000227,0.4327304,-0.29622975,-0.021831028,-0.17500858,-0.27328864,0.91572016,-0.09148065,-0.8313301,1.1525233,0.87404084,0.09131848,-0.95117503,-0.7437179,-0.44543308,0.4191143,0.058472373,0.37055552,0.16650325,-0.635413,-0.62648606,-0.30849645,0.8296773,-0.50838,0.48840877,0.015477322
-1.1558001,-0.2677266,1.2838035,1.2935491,-0.19419089,-0.017938258,-0.047851972,1.3442377,-0.20727009,0.5547619,-0.13872738,-0.27907795,-0.42583942,0.6267418,-0.9812258,0.22810619,0.1449223,-2.2879486,0.61387527,-0.3562711,-0.98235834,1.5806141,1.1393317,0.51302606,-0.0656385,0.16804267
-0.4851681,-1.0107061,1.0328526,1.2181368,-0.17029741,0.32606417,-0.73065764,0.9979772,0.6693285,1.7937241,0.18650216,0.56113344,0.34642667,1.2476393,-0.4393896,-0.2674825,0.4042478,-0.5453667,-0.049522154,-1.1036893,0.26236343,0.05891723,0.78986,0.772806,0.512971,-0.69050324
0.11381197,0.8487802,0.2878344,0.30839154,0.831586,0.34527045,-1.2594773,-0.79086375,0.5745838,1.7630401,0.5677135,0.7913984,0.36881787,1.2161492,0.19503489,-0.29862183,0.034898885,-1.2002319,0.69587153,-0.6417261,0.07384223,0.9394652,0.98892546,0.36036533,0.70454735,-0.8453328
0.5068804,0.97221386,0.7033233,0.06169623,1.0876178,0.17727423,-0.67757636,-0.57008326,0.47073498,1.6666442,0.61571383,0.5758897,0.13703997,1.3115954,-0.3615677,-0.61029565,0.34635502,-1.1886705,0.58869857,-0.4123101,-0.4226036,1.0240374,0.7299004,0.51376486,0.5018575,-0.8735307
-1.1092783,-0.8794859,1.0169032,-0.10345901,2.2755396,-0.97215265,2.6841023,0.033046544,-0.5798783,2.6788454,-0.1463434,-0.065559216,-0.2675115,0.18091193,0.5225117,-0.18278576,-1.543401,-1.0784491,2.3189335,-0.07791778,-0.5124406,1.1200657,1.4719651,0.051476866,-1.3305074,-0.154101
-0.67882794,-1.2125722,0.83689696,0.7295708,-0.1435187,0.10262975,1.2186203,1.1372463,0.14303309,2.150779,-0.025283182,0.31241,-1.247163,-0.4196573,-0.5971293,-0.6010691,-2.7240162,-0.3131199,0.39305177,-1.0410918,-0.5491111,1.1961844,0.7868971,-0.42478326,-1.0818343,0.27647436
-0.06801544,0.8211078,-0.18608907,0.40794113,-1.0823052,-0.070275396,0.6285426,-0.13812062,0.61509144,1.5894338,0.6516457,0.48230347,-0.5663089,1.0747677,-0.17288308,0.29033598,0.53022593,-0.12401851,0.047840122,-0.7592868,-0.6872437,0.19673333,0.67361474,-0.0899646,0.06808273,-0.24572566
-0.100421816,0.69344634,-0.14111373,0.29562202,-0.94072694,-0.18229266,0.39887935,-0.2542558,0.869494,1.5166948,0.7029088,0.4928589,-0.44912714,0.96898943,-0.04534825,0.11420637,0.42831233,-0.126791,0.23775816,-0.9528385,-0.61536115,0.38163593,0.7385001,-0.03290221,0.08871047,-0.019122655
-0.63770026,0.56207544,0.8175587,0.14255343,-0.73427045,0.8907598,1.2159041,0.58069944,0.6612273,1.3702841,0.89263374,1.3607497,-0.2583663,0.3038187,-0.65943664,0.37930247,-0.08076489,0.30981502,-0.055329766,-1.0518117,-0.57449305,-0.35342443,0.7476607,-0.92780745,-0.10980446,-0.5120448
-0.32318446,0.32808462,0.36980858,0.4186826,0.018333647,0.1375376,0.5392268,0.2835175,-0.9253706,1.6774442,0.404659,0.39317328,-0.68672293,0.1662092,0.1461175,1.3634601,1.194139,-0.47182295,-0.76550865,-0.26005563,-0.7768364,-0.6427166,0.9439294,-0.35728836,0.38182503,-0.03233639
