p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28
0.17126791,1.1521472,0.013575191,0.40773103,0.37839258,-0.54338425,-0.19515096,-0.031719964,0.183168,0.16372414,0.066369615,0.7631382,0.44947785,0.87420195,0.6574215,0.62262505,0.4295399,-0.6098926,0.019954849,0.21895666,-0.17467743,0.3240351,0.53288335,0.8352707,1.0541255,-0.0025588342,-0.88976246,0.5584471,-0.22979407
0.26367393,0.5763812,0.51544577,0.20237996,-0.07622388,0.5311925,0.32999656,-0.0015392225,-0.5540685,-0.63443273,0.16848156,0.15748654,0.21100141,-0.035799775,0.8682381,-0.70884156,-0.18719009,-0.25010458,0.11633127,-0.05271381,-0.3997634,0.12348319,0.1501383,0.29386085,0.18213004,0.050662015,-0.33844474,0.56127834,-0.115653574
-0.0068790554,0.39685312,-0.085531555,0.21918724,-0.019371832,0.08135583,0.11571264,0.22916333,-0.5243661,0.3821859,0.20675246,0.08145163,0.19297555,-0.22454405,0.49682564,-0.3344839,0.2673461,-0.37666148,0.06200906,0.09884499,-0.29559547,0.07726188,-0.095060505,0.048763018,-0.07415132,0.009088252,-0.30742973,0.3702364,0.17045568
0.007645503,0.3437564,-0.10312162,0.20703508,-0.012129432,0.053640604,0.16325669,0.29008955,-0.5279713,0.438499,0.1985342,0.098557904,0.18270008,-0.19840796,0.48997915,-0.2921774,0.33202943,-0.37575266,0.028490333,0.10972266,-0.2629582,0.08476983,-0.119582355,0.051811412,-0.01769508,0.05080474,-0.35732156,0.35856852,0.11656692
0.0024940611,0.3382358,-0.09928975,0.193759,-0.05254385,0.003603922,0.095887505,0.19450128,-0.52068156,0.36730304,0.2483975,0.07130053,0.23822878,-0.26257026,0.4794447,-0.2940403,0.21180911,-0.3728117,-0.015523114,0.08447585,-0.2678896,0.05944727,-0.077674784,-0.0041881897,-0.12237669,0.015726589,-0.2625506,0.39027235,0.15614842
0.042191565,-0.6614297,0.672223,0.099427134,0.7992171,0.04330978,-0.6901971,1.1388769,-1.9302421,-0.13431022,1.6256316,1.4170637,-0.1552348,1.0021639,0.23838335,0.73450816,1.2767477,-0.89005226,0.18368714,0.27630273,-0.4246155,0.056435123,-0.6257981,-0.7369409,1.1464868,-1.5338787,-2.1181722,-0.427176,-0.5118172
-0.3170814,-0.1955997,-0.42298055,-0.2659588,1.1280757,-0.14737181,-0.15228963,0.2752945,-1.002907,-0.5138835,1.6515135,0.17055194,-0.12678733,0.5244493,0.99459755,0.76759315,0.6004369,-1.1136272,-0.26390475,-0.10246684,-0.08044473,-0.009041766,-0.7826801,0.18486944,0.61398405,-1.0665568,-1.3215822,0.08711371,-0.4153071
0.27575865,-0.113886,0.5250643,-0.26684594,1.6015334,-1.2333369,0.5204806,0.7010976,-1.1692556,-0.8486713,1.0504746,0.6208286,1.1635845,0.11602887,0.39655724,-0.59744424,1.5924667,-0.6559043,0.80627054,0.0358584,-0.09852946,-0.0070192134,0.44541308,0.6469572,0.26512226,0.05441015,-0.76299816,0.2900293,0.029133515
0.46887955,0.16832186,-0.6563964,0.43163997,0.14377315,-0.9400392,0.53077704,0.9020066,0.28633204,0.30342588,-0.5427712,0.81667167,0.051493943,-0.037983935,1.0687356,-0.5567151,1.0128949,-0.80057675,0.49863076,-0.67366153,0.121569045,-0.27440983,-0.9372371,0.40777504,-0.24446552,-0.261807,-0.2445628,0.42576903,0.21535198
0.26247337,0.6082833,-0.714303,0.02017684,-0.15826875,0.13870464,-1.1216497,1.5429685,-1.1800512,0.21636938,-0.53800666,-0.38437873,0.42357028,0.38896543,1.1553427,-1.0385023,1.0315623,-0.8855853,-0.243046,-0.76893103,0.1892651,0.51594985,-0.1833733,0.23817734,0.48663867,-1.1104898,-0.83932537,-0.24374168,0.14924659
0.36944342,0.93505156,-0.31049827,0.10342276,0.36255193,-0.14088385,0.43271086,0.6106583,-0.42833522,0.5799748,0.100580685,0.24443951,0.91310257,0.5873825,0.09334488,-0.44704697,0.4107593,-0.7113892,0.15745622,0.25212243,0.22110781,0.12229504,-0.2961374,0.537013,0.3148904,-0.41268605,-0.57923913,0.48598883,0.18740067
0.03857261,0.2591656,-0.0018762435,0.37797803,-0.045193058,-0.84917057,-0.054846678,0.778022,-0.54518586,0.46844712,0.54001063,0.19563887,0.34719715,0.18123072,0.16524172,-0.56914794,0.480063,-0.4684808,0.19469133,-0.15575041,0.3772669,0.65548134,-0.60864127,-0.39426845,0.30574235,-0.80055964,-0.843101,0.06845015,0.06803791
0.15548605,0.13147351,0.04787481,0.10502456,0.25752813,-0.9199778,-0.20786968,1.0711141,-0.5159495,0.4081359,0.6393331,0.29692915,-0.01640868,-0.037801884,0.06848609,-0.55528957,0.52741504,-0.788134,0.28888378,-0.5811299,0.21875519,0.34744817,-0.67596936,-0.46903223,0.28870264,-1.2040025,-1.077662,-0.081164464,-0.29144815
0.2885597,0.064155385,0.119263195,0.85990554,-0.017883286,-0.66596085,-0.13854866,1.3748673,-0.61445844,0.3664185,0.43966934,0.3348889,0.12962547,0.067962535,-0.060766645,-0.35213128,0.6667159,-0.8468905,0.43370813,-0.3847926,0.50047374,1.191232,-0.37233284,-0.52488494,-0.07200691,-1.0112363,-0.95959604,-0.027983489,-0.11061464
0.42906213,-0.08033763,-0.6652801,0.33079144,-0.1359182,-0.45494416,-0.7366392,1.426435,-1.2454377,0.74217165,-0.66420984,-0.28154865,0.85363126,-0.0091403145,1.6831179,-0.64121425,0.891286,-0.2862644,0.015078792,-0.8068033,-0.12661979,0.6839447,-0.18384297,0.06599112,0.4312339,-0.8493423,-0.70967555,-0.17025684,0.29561973
-0.32289994,0.18526845,-0.103962906,0.53514504,0.32823312,-0.7695773,0.2555848,0.5413242,-0.5048203,0.7351565,0.5296927,0.41773248,0.72110933,0.22280937,0.20512411,-0.7377625,0.5413407,-0.5085323,-0.0007992997,-0.07210212,0.3815283,0.26178014,-0.3603601,-0.37897474,0.48298717,-1.0823483,-0.70596135,0.4072038,0.3009094
0.39256173,0.4481172,-0.9231585,1.1506999,0.7957103,-0.38917482,-0.5759426,1.2167289,0.034218952,0.19099826,0.062680125,0.052610327,0.036680866,0.08764947,0.43505067,0.16839018,1.2610309,-1.0915791,-0.24721141,-1.2025412,0.67376804,0.16064109,-1.1966373,0.24017228,-0.3086818,-0.49491334,-0.5251624,0.6822478,0.3105715
0.20552376,0.14354086,-0.1766977,0.47072116,0.13952982,-0.9722007,-0.12508175,1.4204164,-0.8336903,0.2878149,0.32914603,0.045049414,-0.13512951,0.10373821,0.14804317,-0.68935484,0.7578288,-0.9072713,0.23906004,-0.6436267,0.40052086,1.0500791,-0.81976795,-0.5937761,0.03044873,-1.1790017,-1.0354403,0.022776762,-0.004368024
-0.17688636,0.786936,0.6037245,0.31220552,-0.1595162,-0.51575637,0.34579012,1.4485197,-0.3305807,0.36385864,0.16420285,0.48064002,0.44057444,0.2524574,0.07347952,0.20405136,0.62055516,-0.18329473,-0.22266616,0.6240416,-0.27843985,-0.57768935,0.732311,0.08664965,0.7439927,-0.22378477,-0.09845674,-0.007170287,0.019318515
0.07264363,0.35420358,1.2725526,-0.30678362,0.35434392,0.5852201,-0.0020598997,1.457739,-0.83343506,-0.1628597,0.7609854,0.7920162,0.19864148,0.55832005,0.014147095,0.49033496,0.62412345,-0.30568823,-0.22418033,0.42044392,-0.7760919,0.3609932,-0.16002187,0.03393619,-0.1327935,-0.31193152,-0.3661651,-0.10693835,0.5066247
-0.10755878,0.842303,0.7014946,-0.11532142,-0.10800727,-0.14863351,0.6040455,1.1351485,-0.45271373,0.5058435,0.45912573,0.8344512,0.4093171,0.5075956,0.36720946,-0.083383776,0.25840017,-0.34186,-0.37694478,0.2786042,-0.10055313,-0.52917904,-0.07701854,0.24037065,-0.045361042,0.3962647,-0.58365417,-0.092830546,0.013375986
-0.28293973,0.15354694,0.37993395,-0.09449293,0.5278866,-0.2568871,-0.5035217,0.39486966,-0.09240578,0.52072626,0.37006068,0.18482284,0.11388643,0.29737186,0.7040568,0.25348917,0.75165975,-0.25367543,0.1473378,-0.19965693,0.22786231,-0.04269714,0.2234253,0.03629956,0.24027295,0.030578049,-0.8368395,0.014973507,-0.113685936
0.4751173,-0.10692587,-0.08821258,-0.45256522,0.84052837,-0.043932494,-0.11237288,0.27286354,0.045333896,0.67543024,1.3362918,0.5093627,1.0323373,0.2705165,0.8294871,-0.41707468,0.3314283,-0.6770137,0.10442378,-0.24281733,-0.5471778,0.31646147,0.5521116,0.13890325,-0.38604695,-0.11458217,-1.1544498,0.4402887,-0.4230376
-0.41672856,1.05416,0.7747308,0.032402594,0.86239344,-0.15421364,-0.4691249,-0.34077322,-0.7559274,0.08527811,0.34996465,1.4673942,0.8388634,0.25241068,0.23891433,0.2343087,0.28068465,-0.78339577,0.086988024,0.39608532,0.2187706,0.03468485,1.022664,1.0707917,1.1495874,0.54460377,-1.5753598,0.05405057,0.082130924
0.11015318,1.3240639,0.25948665,-1.2644649,-0.10144857,-0.7426249,-0.5700198,0.5511213,-0.502578,0.079261124,0.9479806,-0.75867087,0.3561053,0.024795238,-0.734985,-0.38974726,0.6437663,-0.5143251,0.078921504,0.07649556,0.769527,0.9018353,-0.41510752,-0.75598615,1.625648,-0.4239251,-0.40923914,0.6173227,-0.33341765
-0.13916974,1.3475081,-0.26911446,-1.071299,1.241715,0.3775726,0.6815648,0.91877425,-0.28853673,0.4050736,2.4786336,1.6510644,0.17090054,0.4089392,0.5537512,0.77025884,-0.38136646,-0.62656456,0.93222916,0.5656411,0.9232434,-0.53766245,-0.43288743,-0.7318607,1.1705985,-0.16572727,-0.50823206,0.047687184,0.26931247
-1.5552508,0.7826998,0.9951408,-0.7024737,-0.0061699636,-0.60539985,-0.8858657,0.61081207,-1.0820014,1.113743,-0.10145454,1.8545588,0.7454353,-0.370705,0.17273185,0.10448788,0.33399564,0.16407399,0.25701308,-0.008525502,0.2197468,-0.5759985,0.035889745,0.29198995,-0.38085464,0.48675904,-1.5197479,0.2328559,-0.37015796
-0.21438317,0.5624967,1.0161636,0.44207177,0.5628603,0.65915465,-0.19303827,-0.27591214,-1.0560824,0.51198196,-0.26649398,0.93336385,1.2927853,-0.28343204,0.36909392,0.23440659,0.6732354,-1.0218877,-0.5832847,-0.21262836,-0.8224958,-0.71090686,-1.2241132,0.8366741,1.7672193,-0.8253453,-1.2652073,-0.18343809,0.0014362268
-0.4551912,1.401503,-0.14335096,0.5241178,0.17448398,-0.05242777,-0.33092713,0.09153801,0.13639039,1.7656451,0.35125768,0.41759142,0.64554787,-0.70729524,1.6009564,0.3441643,0.6875279,-0.5270271,-1.0645119,-0.39472815,0.2756082,0.071356386,-1.269848,1.4025577,1.4752535,0.14263903,-1.5511153,0.04449316,0.89181435
-0.23073895,1.0978242,0.99860746,0.47328976,0.3853847,0.74928296,-0.306207,0.2047295,-0.49601045,0.19913535,0.058565103,0.9529299,0.5542828,-0.7086083,1.3852508,-0.06955465,0.45553002,-0.0919717,-0.665923,-1.1014882,-0.37376124,-0.36979008,-1.197427,1.112849,1.6178548,-0.5865374,-1.5743601,-0.020118184,0.18665163
-0.08902854,0.58916384,-0.34359312,0.074572735,0.07069839,0.08898697,0.30008647,0.7907898,-0.066182695,0.36505303,2.279019,0.90208596,1.8374791,0.5930569,-0.552126,0.4033066,1.1874845,0.08079955,0.65808964,-0.4158344,-0.43314162,0.5551097,-0.85254925,1.3633103,1.0059665,0.5652945,-0.9809562,0.3640379,0.2999981
-0.4783631,0.14853022,0.22466326,0.12966332,-0.088168465,-0.082517296,-0.893585,0.11871822,-0.61966735,0.87715006,1.0257143,-0.81301624,0.15849833,0.23908325,0.8698163,0.12881376,1.003052,-0.5749924,0.6128702,-0.17195751,0.7236432,0.7318342,-0.010934429,-0.13045806,0.7830362,0.27434897,-0.80331844,-0.22301257,0.33152026
0.033758633,0.4230118,0.15668334,0.016740926,0.11463673,0.36690423,-0.00096708344,-0.037092395,-0.63639724,0.31994292,0.66162735,0.50958276,0.21587786,-0.24394381,0.58205205,-0.23396888,0.23778775,-0.5049225,0.08883918,0.1894654,0.13821483,0.15305908,-0.053901564,0.17957926,-0.036955994,0.26020432,-0.2842121,0.507084,0.007355619
0.02026004,0.5615364,0.19492903,0.021978853,0.08878187,0.4044866,0.033465076,-0.059311867,-0.6427466,0.17910305,0.74574655,0.52087355,0.2713588,-0.2770103,0.719653,-0.24823238,0.14298183,-0.514168,0.1866549,0.23996846,-0.03471621,0.13580877,0.030739048,0.17821293,-0.05723262,0.25974795,-0.31959608,0.58921206,0.1291853
0.06025371,0.54647166,0.18750367,0.08598576,0.0598103,0.4405958,0.14113924,-0.037565406,-0.61407804,0.31507826,0.5691091,0.44895798,0.21765321,-0.26538506,0.73836964,-0.33331963,0.23822239,-0.49775696,0.10293188,0.18887159,0.0356046,0.0987097,-0.045438826,0.18525113,-0.07128991,0.2667527,-0.37588683,0.53533924,0.098353915
0.32974637,0.7520764,0.24367453,-0.6500622,0.116205394,0.45236447,0.8306886,0.6041428,-0.5112633,0.43381172,0.5926815,-0.061681353,-0.005375921,-0.25920781,0.43991256,0.09590888,-0.1499434,-0.84114236,0.20311141,0.15789226,0.13141678,0.19054298,-0.10592516,0.3295605,0.36445862,0.78895557,-0.6105372,1.2237881,0.64345574
0.22796695,0.80151063,0.32960796,-0.55108136,0.06559216,0.3547009,0.7525784,0.5452382,-0.5776059,0.37237093,0.842157,-0.057459865,0.12609655,-0.25650123,0.46423358,0.042182356,-0.2395863,-0.8385868,0.26256573,0.24410307,0.11501264,0.18544513,-0.103383966,0.4747306,0.4340118,0.8232502,-0.5661764,1.3188266,0.5925135
0.46349648,0.6357279,0.41711065,-0.6024628,0.66622084,0.35547984,0.2950821,0.54387623,-0.8846761,0.62954915,0.2101908,-0.32354692,-0.28832042,-0.3641569,0.0034020958,-0.7403687,0.0013707898,-1.118315,0.10152218,-0.46191064,-0.006190669,0.051005088,-0.65082175,0.48325434,0.10630548,-0.14217724,-0.5307989,0.7142861,0.019665714
0.42851165,0.5800155,0.38404322,-0.47579953,0.66312426,0.27055025,0.2371711,0.4193643,-0.77345616,0.6507125,0.23974708,-0.23492116,-0.22062975,-0.32005635,-0.006426184,-0.6798006,-0.0690625,-1.1077323,0.24150823,-0.3105949,-0.04778633,0.23344319,-0.57504946,0.5871316,0.13767256,-0.17273676,-0.5823367,0.70755315,0.05011361
0.42353296,0.14002709,-0.7475674,1.3163472,1.2000546,0.14013612,1.0335478,0.5856208,-0.08074316,0.783235,0.7074582,1.1948037,-0.8914165,1.5732675,-0.7992852,0.6214361,1.2758682,-1.5866287,0.82312864,2.0969746,0.12360928,1.1939069,0.72549325,0.76739913,-0.5638317,-0.7108519,-0.85984045,0.21903177,-1.102905
0.296545,0.34039566,-0.061806627,-0.018182717,0.5662314,-0.65815586,0.26706702,0.49005863,-0.5623884,-0.2956377,0.22068179,0.40132862,0.25423583,0.07458101,0.2256556,-0.51280457,0.9565772,-0.32660592,0.22916426,0.387466,-0.1270414,-0.06371097,0.113569036,-0.5439833,0.20754679,0.52253646,-0.7321838,0.2941907,-0.3225663
-0.36253908,0.2419214,0.2889469,-0.12251337,-0.2560139,0.10939123,-0.65158933,0.9223719,0.18335746,0.6327135,1.2146212,0.1406403,0.26974756,0.49615452,0.6002285,-0.35828596,0.45857817,-0.5700178,1.2916301,0.68944746,0.7861152,-0.4332637,-0.16528334,0.8436487,0.47029257,-0.4027332,0.11186694,0.09755815,0.07629804
-0.7005156,0.7108429,0.1845988,-0.29062593,0.34288296,-0.28813428,0.49655476,1.1458753,0.0024781886,0.24360819,0.86515146,0.4666327,0.9308455,-0.19537887,0.5631064,-0.14812587,0.63424253,-0.13910909,0.22642346,0.3490026,0.10883361,-0.80968225,0.2855095,0.73839736,0.2311984,-0.46150085,-0.2396373,0.5174896,-0.9322129
-0.0754267,0.9643912,-0.63101363,-0.18593095,-0.44887042,-0.65633565,-0.40323177,0.6597142,-1.3633288,0.21201664,2.0185533,0.61372507,0.5290686,-0.59578717,0.021993399,-0.58060783,0.63774836,-0.21367969,0.8337389,0.6147171,0.19241248,-0.21753487,-1.3239366,0.33227456,0.26889724,-0.02313048,-0.19379331,0.19119628,-0.049349193
-0.13503024,1.1362891,-0.3432572,-0.45759392,0.9428902,0.10149381,0.24349955,0.7634535,-0.6961393,0.65374064,1.5540034,1.0078897,0.4675216,0.46601632,0.33422786,0.3937443,-0.21029374,-0.38615853,1.0896327,0.7384014,0.5121605,-0.65644175,-0.4735629,-0.24548756,0.9821456,-0.29044697,-0.3311917,0.256153,-0.091166005
-1.1960858,0.20005877,-0.22119065,-0.511301,0.18515307,-0.4778786,-0.6590735,0.51000416,-0.51331127,0.16311997,0.26534945,0.609265,0.36728743,0.58550835,0.90225714,-0.71112674,-0.065655455,-0.5232115,-0.051052064,0.14758517,-0.46241686,0.80048424,-0.61026245,0.33517176,-0.086728245,-0.43616182,-0.44096118,0.41032472,-0.41090715
-1.0373032,0.11037372,-0.38229397,-0.3409696,-0.06791654,-0.8898241,-0.7154159,0.48633066,-0.746892,0.32675558,0.034592997,0.16379263,0.006635381,0.18876816,0.66896594,-0.24109584,0.22062373,-0.9018411,0.13115239,0.25841495,-0.71748257,0.713113,-0.20158482,0.51369864,-0.41537064,-0.53131753,-0.86768764,0.27613583,0.21253787
-0.76387143,0.1119464,0.064488575,-0.14610037,0.027168132,-0.33210018,-0.825824,0.31957227,-0.7003412,-0.006015302,0.5310288,0.30329552,0.121579476,0.093452156,0.50210947,0.012526964,0.5517251,-0.6757038,-0.04815519,0.34908167,-0.34665835,1.11676,-0.17241542,0.30371103,-0.3121514,-0.473968,-0.8087771,0.26433957,-0.023284137
-0.6980296,0.13816117,-0.13393912,-0.34527817,0.18988816,-0.23746435,-0.85222614,0.6325434,-0.55083895,-0.02273239,0.2450505,-0.056442086,-0.0023423831,0.12374026,0.77169305,-0.16154753,0.37017274,-0.81767464,0.4940494,0.17897844,-0.45001057,0.9929656,0.05427974,0.3459344,-0.40278485,-0.37420505,-0.6269862,0.54001254,0.10119098
-1.000084,0.44064653,-0.5761909,-0.5058383,-0.10915886,-0.31753248,-0.53311443,1.1610752,-0.9744798,0.39406586,-0.08310692,-0.28006777,0.2178524,0.4811489,0.9359657,-0.4492112,0.68653405,0.11591158,0.07520293,-0.0073888926,-1.0894622,0.94569147,-0.5106686,0.1908401,0.40532735,-0.80783564,-0.6601953,0.22204523,-0.14713308
-0.72115,0.6714775,-0.39905575,-0.18654718,0.5138624,0.14860678,-0.42256436,1.059862,-0.40597698,-0.09242953,0.4347777,0.4558087,0.5669883,0.1052257,1.1493034,-0.639213,0.44350877,0.29803202,-0.27998766,-0.3325585,-0.37022328,0.8074815,-0.9987931,0.09720827,0.555923,-0.13557073,0.05360409,0.43923876,-0.50153875
-0.6239475,0.7532179,-0.5095283,-0.10696336,0.60494363,0.4316632,-0.70710427,0.8804667,-0.07730241,-0.2864553,0.0025340172,0.47931767,0.63270813,0.40372676,1.1660457,-0.7424604,0.6531424,0.20364337,-0.25711307,-0.17974494,-0.32500708,0.53591114,-0.94187325,0.0838256,0.8337919,0.0029084897,0.15348995,0.3848905,-0.6780896
-0.4672841,0.94662535,-0.21169429,-0.21319513,0.7297723,0.03835576,-0.5747025,0.86678183,-0.12323487,-0.24838187,0.20778124,0.3792448,0.852961,0.44753805,1.0585212,-0.7692494,0.50586057,0.25674275,0.14218278,-0.7087663,-0.59638095,0.5777873,-0.89562577,-0.23270994,0.6193881,-0.028865669,0.1685673,0.39645115,-0.6421649
-0.5013781,0.46147612,-0.17500223,-0.25475594,0.551262,0.19051397,-0.7928532,0.8582332,-0.2733548,-0.0427283,0.47659573,0.69391257,0.71864456,0.25410876,0.9780775,-0.7172242,0.44140676,-0.055140667,-0.03489958,-0.15128629,-0.28120264,0.85432756,-0.57726073,0.107180096,0.3516346,-0.095528856,0.0132201165,0.32932776,-0.4812112
-0.8481737,0.72986,-0.4562941,-0.41161615,0.42196715,0.25247458,-0.7247498,0.9712956,-0.27252936,0.04460711,0.37105134,0.23809554,0.66232073,0.42317435,1.2236935,-0.6655484,0.52060246,0.30039573,-0.07294484,-0.3686279,-0.25053266,0.7261449,-1.0011919,-0.1695444,0.47497788,-0.14828551,0.10866589,0.2792885,-0.54829854
-0.60530746,0.9811971,-0.4531062,-0.13428387,0.6031771,0.10324663,-0.3695837,0.95343405,-0.39418736,-0.38812435,0.2823095,0.44297516,0.76425683,0.508834,1.0610499,-0.8583077,0.59494805,0.44112968,-0.12439862,-0.7812799,-0.47993046,0.6651327,-0.68939656,0.054635484,0.87052757,0.18400633,0.13300209,0.42372248,-0.6321764
-0.5151945,0.3104461,0.09073425,-1.3943754,0.7603605,-0.25051,0.03158911,1.068653,-0.62386465,-0.26993006,-0.01978169,0.64658546,-0.04407951,0.674116,1.0064834,-0.6800338,0.4486865,-0.01004696,0.33191976,0.4044098,-0.36228457,1.0069972,-0.47949955,0.73522323,0.58441454,-0.12713991,0.021720124,0.5650203,-0.4089289
-0.7883962,0.71890914,-0.4393166,-0.21929468,0.4039147,0.34492838,-0.61652637,0.9820552,-0.43013215,-0.0056161615,0.003913629,0.5100499,0.84314525,0.39419043,1.0534729,-0.7729526,0.56213266,0.27116558,-0.28413692,-0.6402956,-0.5008556,0.64024955,-1.1907871,-0.043237034,0.8909198,-0.14605106,0.19465318,0.26369014,-0.63173723
-0.8249438,0.901508,-0.3901753,-0.4550988,0.41378513,0.19441783,-0.31236845,0.74728006,-0.22980945,-0.016914947,0.08102819,0.39389583,0.72616565,0.22089154,1.4365667,-0.79440856,0.53078425,0.2624287,-0.14455304,-0.5289485,-0.35364082,0.81846976,-0.9186262,0.011922582,0.73047376,-0.19844711,0.086863436,0.4031881,-0.48264766
-0.55660594,0.7721863,-0.41480663,-0.30444333,0.43263975,0.19714312,-0.6388263,0.98958695,-0.3930771,-0.16774689,0.1857585,0.73439217,0.89795876,0.5443322,1.1299684,-0.6500029,0.37697238,0.029787296,-0.00073614385,-0.55535275,-0.45790902,0.9347035,-0.6256231,-0.08975627,0.6141493,-0.027166525,0.18587449,0.40455595,-0.65875936
-1.1683174,0.3821226,-0.5266259,-0.4236142,-0.16073532,-0.4870511,-0.84912694,1.3825046,-0.84041345,0.14858808,0.00813032,-0.1570475,0.42221346,0.62618965,0.9521461,-0.59976107,0.7459907,0.11677695,0.018415105,-0.019700684,-0.8967976,0.97663665,-0.55680484,0.19501789,0.48108432,-0.6253733,-0.73468363,0.27586237,-0.18811077
-0.29500875,-0.3072989,0.60908335,0.03263272,0.070651084,-0.0049777874,-1.006833,1.0389451,-0.79811704,-0.42374748,0.09013116,0.11132784,-0.005394311,0.21427412,-0.075125724,0.12073612,0.7662451,-1.0378484,0.43463594,0.25030974,-0.91349113,0.8223426,0.47560036,0.0670789,-0.38761446,-0.740362,-0.83131015,0.22716103,0.14708468
-0.30568242,-0.2976759,0.60123515,0.059571113,-0.0013910948,-0.01417995,-1.141945,0.90581274,-1.0993859,-0.23509243,0.29383388,0.30171847,-0.00830855,0.3153734,0.099568255,0.33863387,0.8379087,-0.7307705,0.0663257,0.4560839,-0.73881584,0.9465266,0.19449842,0.178714,-0.51418924,-0.83887136,-0.9042747,0.06920829,0.056112874
-0.82035637,-0.10504515,-0.16431062,-0.24908043,-0.006882467,-0.5959367,-0.82167375,0.6333301,-1.0796716,0.38160878,0.0025639867,0.10496544,-0.09820209,0.10467211,0.23516487,-0.09088862,0.28835315,-0.86411285,0.064218886,0.15348499,-0.97439617,0.68512815,0.039918397,0.4101396,-0.48349082,-0.81021434,-1.0104402,0.019122995,0.03571241
-1.1520283,0.13058035,-0.13362649,-1.0490923,0.2687416,-0.7873653,-0.03224712,0.8325185,-0.69766706,-0.112711586,0.0048209997,0.86840224,-0.18858013,0.8584469,0.9628027,-0.6854609,0.045274757,-0.4172826,0.23431164,0.58904,-0.5136984,0.9268917,-0.66002035,0.63075936,0.055181846,-0.33349547,-0.37960765,0.5944679,-0.39548448
-0.6150254,-0.6110669,-0.5021966,1.1048788,0.6721536,-1.515605,-0.5089132,-1.6153396,-2.131613,1.7126904,1.3620666,1.8269415,0.76044196,-0.19310182,0.5886872,0.8840042,0.9196366,0.4608482,-0.48672432,-0.8510645,0.8767526,0.22941668,-0.73180187,1.3792055,1.7040396,0.8730472,-3.1364133,0.47382578,-1.0041866
