p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23
1.2637982,0.29260328,0.7670751,-1.0358406,-0.26588842,0.68817216,-0.016905049,0.21636513,0.08128748,-0.015682517,0.16422832,1.1170833,-0.47254962,0.6760905,-0.17894267,-0.017689874,-0.449264,0.36214116,-0.37510222,-0.2885881,0.54771096,0.4876151,1.2599527,0.51308036
0.17301518,0.22422692,0.0030458334,-0.891246,-0.16187853,-0.3260405,0.15415867,0.93498194,-0.09931147,0.09066419,-0.15209533,-0.4291606,0.51262885,0.1108244,0.49099457,-0.6353023,-0.43242764,0.021457799,-0.0125563005,-0.6848649,-0.5607186,0.059708785,1.76842,0.33326888
-0.05552117,-0.19570494,0.505246,-0.6927478,-0.7490114,0.75872856,-0.087739855,0.11731249,0.48168883,-0.19043563,-0.036511146,0.60220855,0.20715815,0.11841511,0.5909254,-0.018334383,-0.12030591,0.5889728,0.5424946,0.08217434,0.15734139,0.047294762,1.799192,-0.6922065
-0.12097434,0.13509741,-0.031445734,-1.3930197,-0.42062607,-0.13312681,0.45412564,0.4784173,0.15251139,-0.2762134,0.29737777,0.4296752,0.439485,-0.39000747,-0.092768505,-0.86819834,-0.6718868,0.69220036,0.5000914,0.096538536,0.22912692,0.124523684,1.3985276,-0.06519643
-0.084927246,0.31639913,-0.39646783,-0.04262328,0.19985928,-0.006158261,-0.56802666,0.18014728,0.2921642,0.36636358,0.47760123,0.79129344,-0.27218935,-0.37126088,0.51067394,0.5448125,0.32382074,0.6665071,1.1873418,-1.0739653,0.6364481,-0.5557168,1.1408086,0.08510317
-0.12955576,0.32521418,-0.27627146,-0.010686746,0.17377393,0.07249751,-0.53323585,0.09095314,0.29616266,0.3716143,0.47133055,0.8387043,-0.21752256,-0.3527479,0.5632533,0.43349528,0.2816096,0.57142496,1.1700175,-1.0355643,0.6644591,-0.5795153,1.1624969,0.17144457
0.3166296,0.09920698,-0.057599485,0.43138686,0.3026947,0.6221212,-0.6486206,0.71199584,0.11712338,-1.3224106,1.2380446,1.7824007,0.87866026,-0.83666116,-1.5103499,0.6102125,-0.063448295,-0.3759152,-1.3800945,-1.7661834,1.2620467,-0.28440633,0.877174,0.8202475
0.55432034,0.64732915,0.37059456,-0.04375742,1.0137314,0.05877807,-1.351402,0.6195552,0.15282243,-0.4096555,0.726584,1.2926651,0.42919093,-0.32522783,-1.4444743,0.25718343,-1.0347877,0.29739442,-2.0089507,-1.713111,1.628694,-0.48321497,1.1632801,1.3977253
-1.5344207,-0.50091386,0.5661303,0.50712556,1.3420959,-0.094410606,-0.79476553,0.43444297,0.23290598,-1.8370963,-0.5610612,2.1200492,0.7637973,-0.5262782,-1.4967339,0.27746466,0.6284362,1.4755338,-0.8668943,-1.0948763,1.133529,0.24429795,0.9803771,1.9393204
0.22892368,0.26396766,0.6157047,-0.952579,-0.7545339,0.5493422,-0.47920343,-0.060990192,-0.10623998,-0.3169323,0.33625388,-0.06992624,0.66519743,0.44105032,-1.1185912,-0.19909346,0.0904018,0.7034547,0.066765964,-0.74075437,0.34122026,-1.0613931,1.2340115,1.2586309
-0.49860477,0.36285895,-0.7848097,-0.76998514,-1.4709173,0.2589651,-0.5715862,-0.08105507,-0.17174295,0.11036881,0.4807408,0.36194193,0.7632812,-0.23311496,-0.6309813,-0.46371725,-0.9667237,-0.68151426,0.358317,-1.3085456,-0.047845513,-0.75770175,1.710207,0.4125605
-0.0022398597,-0.020843104,-0.18397804,-0.36025107,-0.6091884,0.27650598,-0.6603306,1.1280758,0.42009738,-0.15689427,0.085492425,0.09485334,0.87561333,-0.22043571,-0.72380555,-0.03075977,-1.0087167,-0.1595849,0.85812473,-0.5522943,0.11985412,-0.2912844,2.0494993,-0.37105048
-0.052240852,0.069911644,-0.37532404,-0.14001696,-0.5216771,0.48017728,-0.8129631,0.539223,0.27219886,-0.043131366,0.2639724,0.023483505,0.6046038,-0.05291952,-0.36912498,0.1857995,-1.2002501,-0.0013587379,0.94579697,-0.5371247,0.51848793,-0.042837746,2.1570165,-0.0075481674
-2.0927143,-0.08360281,-0.113637485,-1.1347946,0.3402339,1.2842349,-0.96895444,1.2897983,1.036443,-1.3820232,-0.119504005,0.59829724,0.8507435,-0.8488256,-2.5287929,0.5431493,1.3515946,0.9532856,-1.2406892,-0.46254554,0.08655467,0.12799574,1.4085741,1.3594898
-0.18760304,-0.14755689,0.4366602,0.72760373,-0.7404001,-0.05346411,0.17098401,0.17627345,-0.5988723,0.21528573,0.46054128,0.66850257,0.100886546,-0.080501676,-0.8602276,0.081433505,-1.6808249,0.3109793,-0.09623545,-0.7039798,0.8575868,-0.41342863,0.6366466,0.4790519
-0.24965343,-0.12558547,0.29845774,0.7998626,-0.81411767,0.015321326,0.04732244,0.10298481,-0.38928968,0.2696894,0.44051924,0.8119091,0.15134448,-0.022311384,-1.2043383,0.06624704,-1.6808741,0.26764575,-0.014273075,-0.7124536,0.85194546,-0.58920604,0.7264603,0.471257
-0.6939745,0.4162131,-1.3421061,-0.34002587,-0.8172535,-0.5493409,0.32981884,0.055405103,-0.45294726,0.12626201,0.7181186,0.63634074,0.69699305,-1.3847463,0.02595995,0.3067778,-0.70129275,0.7194942,-0.95019627,0.22163925,-0.5495585,-0.12277975,0.9995878,0.83921653
-0.16176511,-0.56972986,-0.04643021,0.49758494,-0.8269378,-0.5755176,0.18053678,0.67928773,-0.51522636,-0.030703241,0.49230868,1.0599958,0.45628184,-0.3979352,0.04022146,0.46107477,-1.3752899,1.0245408,-0.6148883,0.2218257,0.80491966,-0.48606813,0.8245838,0.3105864
0.4907866,1.1092412,1.1509975,-1.0694512,-0.6218543,1.0607078,-0.73606056,-0.79534847,-0.079929486,-0.70361125,0.19421713,-0.094162956,0.2533993,0.74779415,-0.7438257,-0.15289538,0.24444872,1.0822608,-0.2014517,-0.6026379,-0.086707756,-1.9393688,1.5913384,1.5489193
-0.8850688,1.0153111,-0.11731452,-0.95757097,-1.5001996,0.25687987,0.19147345,-1.3012946,-0.907724,0.3624497,0.5940002,0.12521568,-0.25782531,-0.19913858,-1.0642331,-1.0479615,-0.52966166,-0.3273904,0.1274916,-1.2355541,-0.46865654,-0.53451,1.6977415,-0.05035591
-0.10532021,0.17327675,0.21222414,-0.62815845,-0.5390916,0.9941933,-0.54459715,0.4461856,0.27345708,0.09878129,-0.5532898,-0.72808105,0.76494956,-0.29951787,-1.4593834,0.38242632,-1.3108066,-0.44514188,0.88808787,-1.5562241,-0.43724853,0.032717414,2.1227305,-0.1112938
0.02699074,0.403795,-0.10009911,-0.58860606,-0.22220616,1.3523703,-1.0481822,0.03983692,-0.047687907,-0.038554296,-0.13403739,-0.691723,0.43983346,-0.2512814,-1.0481458,0.5507115,-1.4008622,-0.26854166,0.7448102,-1.3213396,0.1781184,0.20819771,2.1889334,0.17092547
-0.68062353,-0.7463257,0.5261247,0.23849562,-0.14892562,0.3699937,-1.1685284,0.055192314,1.0609691,-3.238881,-0.662457,1.1397244,1.2541484,-0.63928133,-2.0007253,-0.062082127,-0.56023335,0.3663348,-2.2573237,-0.9060682,1.4458163,-2.2602983,0.4627127,2.1319668
-0.7642788,0.2180356,-1.2407173,0.15566748,-1.301474,0.25501406,-0.17394717,-0.20199709,0.6600687,-0.9002924,0.48395213,1.8956423,1.4081713,1.2185633,-0.7076594,0.32831198,-0.1909532,0.9096471,-1.3794261,-1.3924935,-0.9863764,-1.3597484,0.021933027,1.9532502
-0.85214615,-0.18603292,0.6887464,0.9138225,-1.580115,0.14284644,-0.00015100933,-0.17410572,-0.2568162,-0.1606544,0.0641283,0.09431692,0.2360641,0.03882071,0.27335164,0.036961943,-1.7007486,0.28770745,0.45034957,-0.9076283,0.011688232,-0.17450136,1.4782057,0.23436208
-0.8953175,-0.22962949,0.6305848,0.9317394,-1.6267334,0.15689532,-0.08030784,-0.049604148,0.014443855,-0.22050452,-0.10909253,0.08927393,0.15346348,-0.02765709,0.04586636,0.29180256,-1.5912875,0.22529538,0.5594408,-0.89339656,-0.25594747,-0.33556923,1.5793705,0.19612327
-1.1556519,-0.019736601,-0.39813933,0.75660604,-1.7094666,-0.18248793,0.3051384,-0.81201154,-0.1803493,-0.040200192,0.77116275,0.09890811,1.0882487,-0.8208375,0.41019055,-0.16309506,-0.48780322,0.120011255,-0.080950916,-0.53012633,-0.7983398,-0.3622777,1.5407939,1.2648814
-0.6525324,-0.71950275,1.132178,0.32633084,-0.8429404,0.19981313,0.24458823,-0.34986326,-0.7083798,0.050468184,0.6143802,0.1520315,-0.6366407,0.22322172,-0.7480748,-0.77162623,-0.6581674,0.38806167,0.4248702,-0.6589044,0.731655,-0.53843296,1.6438622,0.7827219
