p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
-0.01579699,-0.30137992,-0.17771198,1.2723153,0.57592106,0.5856604,0.6620522,-0.54509616,-1.1313044,-0.55352765,0.18154325,-0.3359023,-0.4473401,1.0771935,0.7956336,1.8467561,0.38946378,-0.24531797,-0.7073335,0.23196457,-0.12022859,1.2689197,0.07538357,0.97910726,1.9542667,-0.080444664,0.58285546,0.06606652
0.87745756,-0.7123714,-0.53207964,0.65201277,-0.035257015,-1.0444833,-0.13671227,-1.5190831,-0.65922606,-1.3861188,-0.56401974,-0.11308311,0.29273662,0.5059116,0.33228436,1.0011915,0.07302975,0.02414468,0.002287752,-0.59975743,-0.072480336,1.4452211,-1.4086683,-0.042351507,0.46588156,0.1769666,0.9038419,-1.2331543
-0.14201479,-0.41449988,-0.5105597,1.4967297,-0.45161554,-1.2355783,-0.1536591,-0.82875395,-0.48215428,-1.9866455,0.7167769,0.16815254,1.0151578,0.075497925,1.2260772,0.8751882,-0.20420147,0.5111044,0.17025492,0.42366,-0.47432512,1.7067711,-0.32510978,-0.5123884,0.34322742,0.111148335,0.43503028,-0.92133504
0.7989821,-0.9922299,-0.35137337,1.0363475,-0.1513215,-1.3573623,-0.58303684,-0.82578504,-1.122942,-1.4234104,-0.14852165,0.10680561,-0.045085788,0.08920461,1.1334249,0.59495723,-0.52381825,0.4522854,-0.65893054,-0.022633601,0.06055418,1.5731229,-1.1250699,-0.20513755,0.42471632,0.10764284,0.37752908,-1.2619838
0.27278215,-0.56383896,0.3269626,-0.21940541,1.807542,-0.3427855,0.6909244,-1.3103911,-1.4509703,-0.99892074,0.67943615,0.957962,-0.6596232,0.8434617,0.16844653,0.79105663,0.508405,0.6709333,0.28962517,-0.010463018,1.093616,0.8902492,-0.65578306,-1.4069865,0.64027387,-0.36790127,-0.3586587,0.8363533
0.46161693,0.70517486,-0.21613264,-0.16989915,0.5556446,-0.4004513,0.986103,-1.0574722,0.2875078,-1.3848304,0.4020677,0.12128245,-0.1586166,-0.84696984,0.60630393,0.70853746,0.23487863,0.44153792,0.31807315,-0.0016542171,-0.3411391,-0.06928371,0.14525542,-0.32932025,-0.043503456,-0.35604337,-0.17120872,0.38663682
-0.048783433,-0.22844455,-0.3011587,0.072660595,0.40430996,0.25534362,-0.18572792,-0.4789333,0.2389852,-0.8164889,0.28540146,0.4435905,-0.027369546,0.09719293,0.18869089,0.359608,0.067250885,0.30702516,0.1538381,0.25373316,-0.07605196,0.34296364,-0.37144357,0.4565755,0.4877042,0.02394685,0.27693808,0.33758762
-0.011262677,-0.25428402,-0.42533788,0.12745634,0.48298663,0.22929743,-0.19100581,-0.5670085,0.13146357,-0.94150865,0.27504382,0.52611804,-0.1488683,0.17198142,0.116125055,0.31836948,0.1283637,0.1568526,0.113321476,0.27030843,-0.07074788,0.40070066,-0.54985523,0.5214641,0.58466285,0.16103724,0.24110773,0.30916005
0.066579096,-0.19471076,-0.45172307,0.030597435,0.34522095,0.13606964,-0.22228877,-0.48602986,0.23001032,-0.9370343,0.20990597,0.5205331,-0.10367839,0.024300214,0.11930058,0.33039534,-0.017305065,0.23547454,0.16305126,0.36240765,-0.08311662,0.38863105,-0.43895042,0.5090729,0.54699147,0.063582785,0.32564336,0.37100208
-0.11182105,-0.29238966,-0.2873468,0.6933228,-0.166716,0.086563796,0.008576352,-0.3325381,0.69690776,-1.3013923,0.2597281,0.7495969,-0.7629435,-0.3385811,-0.3616862,0.40269127,0.6722071,0.2857762,0.19883367,0.7673104,1.1634043,0.4788367,0.39527354,-0.826912,0.4612304,-0.03922882,0.13327911,0.05681926
0.007881548,-0.25242972,-0.42271456,0.8620389,-0.082007416,0.11875946,0.071425855,-0.39492363,0.6549751,-1.2797123,0.34335065,0.87337327,-0.8416788,-0.30594474,-0.34529954,0.33177355,0.7741325,0.25504643,0.35438997,0.7774083,1.2743387,0.54292727,0.34243155,-0.762225,0.44888487,0.02207068,-0.010163563,0.15555832
-0.08758942,-0.064796776,-0.123136245,-0.26608932,-0.5292708,-0.35609496,-0.35560814,-1.0100752,-0.25820562,-1.0726658,0.46201146,-0.23288104,-1.1331813,-0.72139,-0.43315098,0.15483168,0.41670883,0.34070915,0.26805526,0.5054185,0.82878166,0.30132005,0.38601747,-0.25821316,0.4494086,-0.07422138,0.5708,-0.020454884
-0.08745652,-0.00579387,-0.07398473,-0.11615291,-0.4636966,-0.33004045,-0.3836309,-0.9888146,-0.19160594,-1.0062637,0.44879943,-0.19008748,-1.0526059,-0.6241588,-0.41408277,0.1614843,0.49288458,0.28091753,0.38012546,0.41191137,0.84656733,0.3138261,0.4550849,-0.16273217,0.4009423,0.067760795,0.49398494,-0.051547132
-0.8981269,-0.33373928,0.0985376,0.032326538,1.4643797,-1.1390449,-0.4795024,-1.4779953,1.270118,1.398138,1.0226612,0.27600682,-1.3839462,-0.1719196,-0.7080963,1.8739266,0.25794855,0.44491848,2.0913575,1.1121907,0.54441327,-0.049644765,0.36722982,1.0086229,0.46692857,0.9912955,0.16865636,0.09215125
-0.08418793,-0.029060442,0.49200156,0.6687999,0.3292174,-0.5267029,-0.009578821,-0.7124178,-0.04638667,-0.5072605,0.09103443,0.80055076,0.29000673,0.27510983,0.10500477,0.47668114,-0.23088057,0.668811,0.7234163,-0.3464241,-0.097134955,0.1256507,0.7796366,-0.2675989,0.08894478,-0.2986454,0.22879973,0.120761864
0.53617704,-0.3341318,-0.8561834,0.8026509,0.70889634,-0.45124257,-0.048095006,-1.2195245,-0.041008264,-0.7422453,0.5055544,0.82125515,-0.75771385,-0.44778666,0.34061655,0.07194568,0.9124871,0.24041414,-0.090896316,0.05264788,-0.052337293,0.16356294,0.3221283,-0.37047443,0.1093492,0.86732686,0.21386917,0.7394776
0.14028363,0.21669823,-0.6846206,1.169323,0.63575625,-0.4954205,0.00037392305,-0.7340954,-0.17267357,-1.0361304,0.17458092,0.7574549,-0.01895879,-0.077480435,-0.34001157,0.1281799,0.24470313,0.6363841,0.6191959,0.35074416,0.15061219,0.16496451,-0.04428895,1.1601303,0.65003043,0.47345203,-0.53179425,0.48463783
-0.5132978,-0.44287172,0.6638102,0.9945163,1.3185308,-0.6174938,0.15246405,-0.4934918,-0.7459827,-1.1616786,0.3655244,0.59815985,-1.1207961,-0.010172042,0.59957266,0.8420097,1.506744,0.6440114,-0.16149735,-0.17584084,0.31295776,0.4870724,-0.5632398,0.54683095,-0.1397191,0.22259587,0.18027623,0.71054983
-1.2105209,-0.4573346,-0.13936837,1.3452927,0.9446109,-0.82736003,-0.37507656,-1.2114061,-0.15918817,-0.3196659,0.6225647,0.78838855,0.13062021,0.70535356,0.4447345,0.33590743,0.9197188,0.49153665,-0.5131539,0.74112755,1.1048684,0.46198994,0.08522903,-0.83054036,0.47335634,0.61274993,0.7957832,0.25893876
-0.59053516,-0.22415182,0.26609504,0.20095904,1.2659247,0.28441143,0.029992336,-0.8271536,-0.32836083,-0.9271236,0.30462146,-0.04399937,0.01884723,-0.12587637,-0.35148028,-0.18624336,0.1860177,0.8621487,0.3200647,-0.589121,-0.47354734,0.7655701,0.5965808,-0.078394525,1.1215591,0.04123087,0.37332267,0.079131514
-0.51577723,-0.07376401,0.5363214,0.30142635,0.8808973,0.4487261,0.6909882,-0.8878692,-0.17109777,-1.0024637,-0.14703195,-0.13193674,-0.14923221,-0.25119352,-0.41366798,0.5020589,0.08324013,0.115878314,0.49940237,-0.0955979,-0.92731506,0.57133186,0.67145145,-0.22040388,1.2818769,0.18203457,0.3621109,0.18413235
-0.35079157,0.17049678,0.51603913,0.2527746,1.0464518,0.25107864,0.56074417,-0.77202594,-0.07631114,-0.462177,-0.08071052,-0.30062693,-0.7257415,0.24433288,-0.3229222,0.34192726,0.09534923,0.42588896,0.53155905,0.12947904,-0.5766647,0.8649535,0.34274483,-0.0760626,0.8696614,0.25028783,0.06165841,0.3987566
-0.49121615,0.26622662,0.3757047,0.4462203,1.0717515,0.15825823,0.28111747,-0.7256417,-0.21824645,-0.90496665,0.019659529,-0.37713742,-0.5874267,0.06324821,-0.07193602,0.34977162,-0.01776181,0.24260491,0.3242354,-0.06684734,-0.48700464,0.39325884,0.35239804,-0.1202151,0.89176077,0.18722716,-0.11188298,0.2422373
-0.5988155,0.5523106,0.48220736,0.0590511,1.3283843,-0.28963345,0.90413666,-0.49480084,-0.7144501,-1.5936545,0.112829305,-0.40391985,-0.23574786,-0.5483107,-0.5047881,0.06969653,-0.45324123,1.0867158,-0.025683388,-0.24043217,-0.5883866,0.27674866,-0.08585403,-0.0586966,0.80277973,0.3860373,0.53160584,-0.15293027
-0.2982603,0.16738722,0.15002014,0.2586687,1.0899559,-0.15553117,-0.04731863,-0.47965443,-0.8054158,-1.0834035,0.32959345,0.019437457,-0.255223,-0.1645693,0.018461147,-0.71649444,-0.34612983,1.8376051,-0.14894345,-0.21875475,-0.079603255,0.60320926,0.011924826,0.12523217,0.61638063,-0.12047453,0.15049087,0.23806706
-0.42998865,0.26221803,-0.17455322,0.09719383,1.0066594,-0.5938693,-0.38998893,-0.45164856,-0.58969367,-1.1960243,0.20402734,-0.30904144,-0.28939167,-0.16437487,0.05684905,-0.63582665,-0.3902759,1.831713,-0.32685524,-0.50282955,0.1494494,0.7310781,-0.0069202655,0.08779787,0.6883277,-0.28530896,-0.104370505,0.3526817
-0.12150651,0.22141157,-0.16677834,0.10357853,1.1220443,-0.36950883,-0.18178537,-0.46410394,-0.75268966,-1.2837862,0.29270014,-0.2674925,-0.3035364,-0.04226426,0.36087114,-0.57754236,-0.5535057,1.5393043,-0.1752663,-0.6865561,0.090204805,0.5489292,-0.08793686,0.005210825,0.81061727,-0.44863072,0.039737727,0.2723953
-0.39358118,0.3424191,0.088608116,0.51113033,1.198776,-0.2542773,-0.28898847,-0.67603123,-0.69661427,-0.73682785,0.499249,-0.26368034,-0.41612953,0.111569405,0.25388825,-0.45350373,-0.059505474,1.4086626,-0.034994457,-0.31066757,0.06271898,0.6187578,0.07600251,-0.011762909,0.56007963,-0.34747404,0.0772985,0.4568147
-0.44875637,0.13539323,0.022137908,0.16188908,1.1775672,-0.21127042,0.0136164585,-0.2455168,-0.52246743,-1.2737815,0.3771464,-0.38245705,-0.14139012,0.043064512,0.079423174,-0.51483005,-0.26621762,1.8928982,-0.2599503,-0.2771899,-0.07126694,0.7012508,-0.19263457,0.023881475,0.6536014,-0.26798025,0.11823579,0.36103594
-0.18270925,-0.066696055,-0.120201394,0.21872965,1.0462911,-0.1841294,-0.14806107,-0.35988685,-0.81480336,-1.4106233,0.30930045,-0.15885998,-0.35101408,-0.013503681,0.06333789,-0.6880993,-0.21752098,1.7453871,-0.49533856,-0.47312954,0.2707639,0.6728392,0.05251666,0.024714176,0.9124121,-0.368519,0.063189864,0.057880946
-0.71889937,-0.397184,0.5126606,0.3738019,1.7160406,-0.33757484,-0.16079198,-0.9427356,-0.7929502,-1.0379072,0.4019627,-0.70947427,-0.0814681,-0.262404,-0.3174476,-0.20472583,0.15250716,0.9531572,-0.073718995,0.44211683,0.11390918,0.68396276,0.75694644,-0.06323334,0.5150321,-0.26133472,-0.36199814,-0.53879017
-0.4415416,0.26073146,-0.08590044,0.033914894,1.0694693,-0.48922244,-0.24668086,-0.38221788,-0.82811654,-1.2095131,0.33536854,-0.36617094,-0.20594022,0.017895222,-0.11585352,-0.60839987,-0.13613795,1.8803833,-0.39162344,-0.6419127,-0.06635765,0.78255427,-0.09224472,0.11146328,0.7522876,-0.3987085,0.2776963,0.19555064
-0.29147917,-0.030937793,-0.059711058,-0.05500476,1.1670854,-0.102397084,-0.36087227,-0.3195752,-0.7452243,-1.3507862,0.36605,-0.21890742,-0.17367755,-0.414076,-0.13772722,-0.6581243,-0.32065794,1.6243573,-0.08986957,-0.27511182,0.011449331,0.95575106,-0.0073704803,-0.23554789,0.90579104,-0.31792113,0.25326824,0.14012602
-0.22477211,0.19712962,0.13950902,-0.02837138,1.1054199,0.121325664,-0.355669,-0.63406694,-0.63334537,-1.4358327,0.47751465,-0.28746638,-0.1418035,0.11022892,-0.03979606,-0.44074214,-0.2363303,1.6378883,-0.16808307,-0.657457,0.43262386,0.6264026,-0.1554761,-0.17778379,0.9145098,-0.4634457,0.26917914,0.13255128
-0.898496,0.51979893,0.53651965,0.20689282,1.370427,-0.27544653,0.93113184,-0.7155818,-0.57606536,-1.6584302,0.35779658,-0.4072262,-0.5426804,-0.47374317,-0.35760015,-0.008429712,-0.39947483,1.0937548,-0.043454755,-0.45751265,-0.48733458,0.5031669,-0.0726394,0.20222832,0.9731346,0.22412527,0.5166998,0.029737318
-0.14827505,0.56488395,1.1813321,0.21198392,0.8665279,0.21164092,0.5718474,-1.430979,-0.0015938723,-0.33666417,-0.1839647,-0.49075118,-1.1572554,0.18800241,0.06398151,0.85483265,0.038016755,0.20503187,-0.047487378,0.10012185,-0.49854168,-0.2854677,0.040127177,0.1299925,0.64183146,1.0015323,0.14521143,0.2455233
-0.19808239,0.19002356,1.2908126,0.11522478,1.0912342,0.19763732,0.7591597,-1.3217483,0.13124463,-0.26593855,-0.35823655,-0.5364676,-1.0268923,0.40069613,-0.07051348,0.6985785,-0.100620426,0.40693647,0.30825588,0.30364677,-0.6211109,0.10169502,-0.005008174,0.046097558,0.6726781,0.9772321,0.23352388,0.52664226
-0.16330749,0.05947783,0.8845926,0.17169178,0.8789657,0.47437042,0.86467266,-1.0232595,-0.1865934,-0.80896056,-0.22094187,-0.12640853,-0.28659526,-0.16848804,-0.37312597,0.64285296,0.11507789,0.35119942,0.43807364,-0.07949119,-1.1092309,0.056411196,0.20881869,-0.07082919,1.1045744,0.59114367,0.42862645,-0.11657525
-0.86605203,-0.57956725,0.6979143,0.23450015,1.6414964,0.14355965,0.024983399,-1.0224601,-0.5147396,-1.1019746,0.30093393,-0.18513085,-0.012037652,-0.36222166,-0.67431957,-0.11511076,0.16810398,0.7354603,0.14913341,0.08625927,-0.3796908,0.7260617,1.035417,-0.15733516,0.9609898,0.03276667,0.25843132,-0.48479554
1.0947685,-0.7103843,1.520892,1.6616515,0.8619816,-0.8445558,2.9055462,-1.2886372,-0.6020631,-1.2413567,0.6991297,0.2593331,0.47206044,0.96723896,1.8154432,1.5993696,1.5915462,-0.040373184,0.9458129,0.94877315,-0.60826576,1.1189387,-1.2078279,0.7129257,-0.53320456,-0.82100433,1.0307667,-1.5412539
0.19377792,0.6329927,-0.08119275,0.35747996,0.40950254,-0.48195672,0.7004794,-1.1522523,0.2965639,-1.5185683,0.73393244,-0.5549901,0.74385893,0.686211,0.25817484,0.11012057,0.8191654,0.9039235,0.13585831,0.35884058,0.2295571,1.4739374,-0.124830335,0.29758537,0.21564914,0.5400744,1.2538167,-0.5097787
-0.1864763,0.4944211,0.8302469,1.6727059,-0.22368175,-1.5971954,-0.8433018,-1.2939776,-0.1905017,-0.47306612,-1.2021393,0.20589197,0.43160382,-0.91476965,-0.37110704,-0.683401,0.95848507,1.010356,0.5179364,-0.33238226,0.68916225,2.2020836,0.7567219,0.5536094,0.36059126,0.75773764,0.86008877,-0.73888904
1.2643971,0.716947,0.7930694,1.6630641,0.40343675,-0.077538736,0.06539245,-0.8773856,-0.39396855,-1.8230102,-0.30461156,0.6891202,0.65923184,-0.45248896,0.07834712,-0.12540704,0.38193187,1.8445808,0.39357445,0.4999793,-0.5710771,0.8388849,0.13128355,-0.30856505,0.104633756,0.2641802,1.564483,0.7900604
1.1168008,0.9456657,0.7742043,1.6575533,0.39928344,0.07617547,0.25208357,-0.8443116,-0.19751878,-1.6156493,-0.12425934,0.5472137,0.39317575,-0.49409908,-0.1437815,0.08999521,0.18558444,1.6353866,0.23840582,0.4807033,-0.6103538,0.9629943,0.0054547093,-0.12259182,0.22547933,0.31015956,1.4367385,0.6077228
1.142646,0.9760497,0.75371903,1.5998168,0.41076723,0.014770866,0.37649092,-0.8121246,-0.24847741,-1.6242504,-0.22991043,0.5241119,0.5075523,-0.62664235,-0.12242463,0.03782353,0.31391653,1.7071733,0.35870674,0.43465933,-0.5722887,0.8813121,0.019300941,-0.04156279,0.17742415,0.40942025,1.4955095,0.65475714
0.56908154,0.11516372,-0.14267753,1.480419,-0.48115754,-1.9066801,0.13388067,-0.73267066,0.4386413,-0.8652613,-0.18154639,0.41204894,0.15235913,0.054193635,0.72783685,0.58730006,-0.19907045,0.7878131,-0.17416033,0.7243278,0.51776594,0.14688472,0.20971557,0.32708043,0.54849,0.16988702,-0.85931426,-0.112467356
0.2614587,0.3703305,0.22612669,1.2019066,-0.1527543,-0.76580596,-0.35225722,-0.86273694,-0.0167742,-1.0432718,0.44453686,0.1632457,0.511384,-0.44271562,1.0212035,0.10406223,-0.073293686,0.3690789,0.04650702,0.36891916,-0.11796392,0.26102674,-0.13486032,-0.46039638,0.5199204,0.47910976,-0.41734484,0.38902873
0.52894866,-0.03469967,-0.13175778,1.7719377,-0.28675237,-1.6583126,0.35712475,-0.59482074,0.30477044,-0.7130291,-0.4942597,0.512575,-0.07763848,-0.009948515,0.5224977,0.46482587,-0.2967923,0.7663595,-0.32692116,0.7260052,0.19064511,0.23774964,0.018078234,-0.12248816,0.6749729,0.23827037,-0.95827365,0.03727438
0.23927404,0.14193821,0.112549275,1.4352425,-0.038491458,-0.66594356,-0.15926811,-0.9054612,-0.31100953,-0.74704856,0.20580477,0.24774708,0.2342596,-0.19570275,0.49574056,-0.047916632,-0.03685404,0.3193158,-0.10887808,0.38555607,-0.23963974,0.38479248,-0.35123843,-0.9011344,0.71155363,0.52524096,-0.5811764,0.21983215
0.40028125,0.1961586,0.046243977,1.3674545,-0.080473095,-0.64298475,-0.20427129,-0.79124343,-0.16805279,-0.8084839,0.20347323,0.2969604,0.409658,-0.27483672,0.6134882,-0.058940418,-0.03511518,0.34476843,-0.21044883,0.46668732,-0.24840243,0.2520989,-0.36840522,-0.80746984,0.6090097,0.41052943,-0.53568554,0.317015
1.2262925,-1.2467486,0.8229626,2.3555026,-0.28406492,-0.42632616,-0.14936867,-0.71840817,1.8684623,-0.5071575,0.6103608,-0.8068164,-1.5099008,-0.3990419,0.59623027,2.0102577,0.78929055,-1.0922345,1.7536933,2.3280585,1.2282913,1.5133682,-1.1048346,0.7215282,0.5532294,0.64357364,0.79990286,-1.353761
-0.21907203,-0.174222,-0.79240334,1.3410128,-0.21938324,0.31262597,-0.92268264,-1.0022354,-0.81105155,-1.2301028,0.31817693,-0.20319363,-0.9758494,1.2822438,0.84497446,1.2341468,0.5764051,0.5905563,0.27230957,0.21297029,-0.5419104,0.0793429,0.35795596,0.1944593,0.5750669,0.44449773,0.13404875,1.0458964
-0.82983524,-0.7247238,-0.40382248,0.56394637,1.549584,1.3509908,1.0500727,-0.099432014,-0.4867999,-0.7833369,-0.021662343,-0.102037884,0.7044005,1.6835036,1.043633,1.749535,0.64573824,0.09552254,0.6220997,1.1916056,-0.11611671,-0.61717296,0.7449436,-0.40288723,0.12166165,-0.90197796,1.6319308,2.148792
0.7706809,-1.7362037,-2.0557969,0.43461552,-0.2235034,0.39207366,-0.42870808,0.81008923,-0.2846452,-2.4901829,-0.3248375,-1.2188483,0.36520085,0.564779,2.5923667,1.7209668,-0.9986009,2.05083,-1.6978785,0.87979627,-0.5318783,1.4714739,0.12294043,-0.68419,1.8916008,-0.09421521,1.2707742,0.0496981
-0.42559272,0.090345226,0.87107867,0.18529905,0.7396199,-0.7691847,0.6954939,-1.0227796,-0.77348036,-0.035147164,1.6126744,0.735305,0.59297925,-0.07906315,0.20699462,0.6923107,0.7810745,0.7618077,1.8157319,1.246731,0.33820817,-0.3589747,-0.72905076,0.4554447,-0.07996419,0.76946133,0.73242307,-0.27651477
-0.4827449,0.07723276,1.0512198,0.23908415,0.75055534,-0.7683335,0.6862662,-1.1888626,-0.67493296,0.11405876,1.5541841,0.5382148,0.51352674,-0.089938395,0.36971104,0.93442976,0.7393985,0.9212204,1.9474344,1.1411935,0.5028016,-0.3839839,-0.88533694,0.64842993,0.039737932,0.82465345,0.82625467,-0.19587795
-0.5702808,-0.5226001,0.29068676,1.4564428,0.15463133,-0.58534956,0.20250326,-0.69945276,-1.1391788,-0.16968343,0.17523403,1.2429729,0.16486183,-0.04363503,-0.20898576,0.78631,0.2509092,1.0031028,0.15132728,0.79635376,0.70167536,-0.31459764,-0.54214317,0.3571027,0.122034624,0.36498836,0.87672406,0.20004845
-0.37411547,-0.57439876,0.4191348,1.332258,-0.06122082,-0.7360855,0.19776012,-0.7774963,-1.0886121,-0.18045741,0.39870724,0.90736544,0.23398457,-0.066742,-0.32886016,0.8004383,0.11534268,1.0404146,0.24332775,0.82121,0.55698454,-0.528641,-0.5903225,0.5980651,-0.025029154,0.3648727,0.91964567,0.096239425
-0.5413657,-0.33640808,0.17233667,1.2124538,0.6814579,-0.7580365,0.19752577,-0.116486385,-1.0061367,-0.49651346,0.18584819,1.4907327,-0.054490585,-0.31773415,-0.18509057,1.0567467,0.0026838959,0.8627688,-0.05920913,0.8837324,0.8071757,-0.36070803,-0.4251816,-0.052363567,-0.013988429,0.0041781603,0.84801376,-0.038770765
-0.59403455,-0.5088767,0.2699072,1.1831999,0.6710793,-0.8319678,0.4991564,-0.28378808,-1.1876267,-0.36583725,0.3941648,1.5036132,0.00347002,-0.18680519,-0.3685882,0.91186357,0.1540224,0.8451376,0.049604792,0.7616879,0.6769756,-0.47309127,-0.5900951,0.21392487,-0.044619795,0.07425054,0.8871013,-0.16664642
1.0152321,1.1441894,-1.4854926,2.2759545,1.7227486,0.40505224,0.4442487,-2.133572,0.2786756,-0.53485096,-0.019924646,0.72037166,1.3816972,1.0952151,0.86625016,0.697721,0.9638291,0.015273013,0.55383456,0.43559545,0.4709136,1.4774846,-0.177486,-0.52232075,0.94616276,-1.2323602,0.9471056,-0.14052081
0.13990049,-0.3380999,-1.4750829,1.3094555,-1.2518265,0.93822515,-1.1571665,0.11693879,-1.887055,-0.17495993,-0.31800675,-0.059196044,-1.12091,1.7817129,0.7117585,2.1234205,0.676446,1.4974494,0.13818952,0.7874156,-0.6053343,0.1559168,1.312561,-0.13006781,1.5718219,-0.2140807,1.0870974,0.8545214
-0.87700427,-1.2693157,-0.40955237,0.47555804,1.1013572,-0.75394046,1.702365,-0.82148695,-0.121919096,-0.47658622,-0.010842655,0.09280198,0.049329296,0.57366055,0.097192794,0.10545696,1.1377852,1.0913117,-0.39447814,0.59526277,-0.22384676,0.8055236,0.38190496,-0.18015349,0.20531185,-0.9591668,0.17651246,0.16217571
-0.47314203,-0.43816218,-0.24700956,0.90207756,1.2990527,-0.8189373,1.4257097,-1.5104129,0.15560196,-0.7298941,0.30243957,0.1510299,0.19835605,0.60815823,-0.2154093,0.5273395,1.0285194,0.99798816,0.056553982,0.2667608,0.29158908,0.66965485,0.466705,-0.1906573,-0.12310369,-0.27516827,0.27049178,0.028988156
-0.4232897,-0.26077807,-0.027907925,0.87692094,1.2144965,-0.8714295,1.4799184,-1.3971412,0.14637479,-0.69887364,0.250415,0.12804726,0.09069817,0.46538255,-0.28307095,0.551465,0.7048214,1.1080382,0.0555429,0.3496979,0.37291688,0.6889603,0.6110031,-0.3562739,-0.19396451,-0.3160543,0.27638543,-0.017413255
-0.12270014,-0.5834686,-0.29984894,-0.026009245,1.4905808,-0.3461687,1.5524493,-1.8022064,0.32235247,-0.5259423,0.23017915,-0.29493552,-0.053084005,0.8738058,-0.38049123,0.46340436,1.1227804,1.4536415,-0.033151004,0.14313734,-0.2517127,0.81496763,0.6420072,0.087744474,0.2689322,0.34020653,0.4960581,-0.74122363
-0.2830455,-0.19384573,-0.29846814,0.91186655,1.3851792,-0.72164506,1.6255949,-1.4732773,0.072409555,-0.8197194,0.37767422,0.16045462,0.18036067,0.42672405,-0.28292963,0.6277899,0.8146444,1.0859101,0.17745416,0.422454,0.393804,0.7178238,0.6358295,-0.3038457,-0.37997076,-0.11894732,0.4442614,-0.046161916
-0.6628387,-0.08586021,-0.07225028,0.84444183,1.2665399,-0.8875393,1.5938965,-1.5504766,0.22999272,-0.549113,0.1278082,0.2632434,0.13570212,0.37669045,-0.24026969,0.702398,0.79506665,0.9596083,-0.16191715,0.48947033,0.18954413,0.8959739,0.5109014,-0.27156973,-0.08757877,-0.38801196,0.33443224,-0.048510883
-0.5033407,-0.34039867,-0.07763832,0.8547688,1.3557066,-0.85323316,1.5887271,-1.2338177,0.10811524,-0.65031606,0.21684095,0.24568728,0.124803446,0.45249194,-0.11430169,0.61357796,0.99222136,1.0869907,-0.045953847,0.4815338,0.31083122,0.7473592,0.6845946,-0.2896775,-0.17684984,-0.17550388,0.26518255,-0.14737602
-0.08330478,-0.06581306,-0.6282166,0.24856202,1.9130629,0.6962456,1.1004914,-0.8596303,0.83978206,-1.4931799,-0.4079274,-0.6282967,0.4590129,0.37616473,0.45852596,0.8311054,-0.7251172,0.42411354,1.0006963,0.9653782,0.48484662,-1.018709,-0.6044944,-1.2437658,0.3386379,1.8850948,2.4462705,1.474251
0.22022334,-0.59421283,0.47783124,1.2191973,-0.1293107,0.18445328,-0.42074877,0.38223767,-0.1987482,-0.61338824,-0.6210177,0.8369077,-1.139255,0.89810026,-0.1120453,0.9007171,0.09617456,1.5210311,0.43209547,1.2826324,0.097876154,0.7297016,0.2673423,-0.19179533,0.5814611,-0.90116245,0.6109076,0.44023937
-0.08220041,-0.42582637,-0.6870795,0.97036564,-0.5663046,-1.0824022,-0.1174878,0.032241266,-0.45837447,-0.6208245,-0.28060904,-0.03406378,-0.7442845,0.83533025,0.36289,0.8031643,-0.67939913,1.0038899,0.38335106,0.97954696,0.10172546,0.39141512,1.6044466,0.7476013,0.22904196,-0.095043354,0.27267507,0.56462514
0.18979764,-0.12831368,-0.9924331,0.46771014,-0.40602913,0.25875008,-0.032033294,-0.8421142,-0.5496714,-0.33566242,1.1086296,0.61908466,0.16677023,0.161717,-0.25233766,0.8489452,1.078292,0.43209898,-0.037426695,-0.0057425173,-0.29075214,0.49279636,-0.24352412,0.10916383,0.39956027,0.2202947,0.5589563,-0.042143058
-0.10135872,0.12681988,-0.9661553,0.3671382,-0.20228653,0.4872824,-0.70223933,-0.74394083,-0.46489102,-0.36165434,0.88717586,1.02827,0.13727039,0.07374233,0.027642027,1.3772815,1.2248586,0.57562953,0.21796283,0.59440804,-0.112108335,0.55895245,-0.13277137,-0.42567503,0.28280562,0.07774473,0.57994926,0.29892308
-0.027519926,-0.017141862,-0.057396147,0.9323219,-0.819652,0.5469653,-0.93298393,0.21587887,-0.2469995,-0.14881027,1.0121871,0.90241754,0.42927524,0.41754913,0.79877347,0.6538067,1.6690747,2.1040597,1.3459576,0.57698584,-0.15291913,1.158536,-0.60967535,-0.5391278,-0.37920028,0.005568488,0.35795024,-0.30978474
0.17726208,-0.048530545,-0.90441096,0.55082023,-0.5381075,0.35482687,0.29775515,-0.55025613,-0.15074995,-0.1524751,1.1238585,0.24014196,0.31599167,0.05392779,-0.14746523,0.744097,1.020258,0.47579855,-0.024035022,-0.30591598,-0.63771844,0.44669852,-0.03571893,0.31655735,0.73976547,0.21425329,0.54770166,0.039636444
-0.046256013,0.09443464,-0.22321424,1.172792,-0.42746484,0.62337196,-0.233244,-0.5559754,-0.6959918,-0.065691896,1.0371149,0.731322,0.02718735,-0.12526248,-0.043781478,0.9170716,0.8845962,0.9615621,0.18086286,-0.15000063,-0.07264891,0.3508205,0.035991598,-0.277348,0.38249055,0.5825736,0.6716152,0.23234168
