p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24
0.31981257,-0.14424142,0.8036181,-0.29991943,-0.25770083,0.45360032,0.020401036,0.043756202,0.0014986553,-0.52842,0.4772722,-0.39381775,0.39826772,0.520892,0.11780614,1.1199098,1.5839773,0.50302446,-0.737132,-0.16766094,-0.7633405,-0.21669534,0.46650696,0.6664203,0.9883294
-0.16774826,0.23730642,0.81320226,0.18012443,-0.29575464,0.6174858,0.31576535,0.05549495,0.028092088,-0.22679238,-0.22776097,-1.0042415,0.3433303,0.7076159,0.026761994,0.94361204,1.6137507,0.21594405,-0.46100107,-0.40378037,-0.06431079,0.0392321,0.83774346,0.8611683,1.4988812
-0.5739881,0.40021858,0.45243716,-0.98389167,-0.3208125,-0.21297313,0.7171142,0.58071214,0.40776438,-0.53839654,-0.3986896,-0.63587326,0.53618604,1.3131803,-0.8475744,-0.2731498,0.52061206,-0.027579308,-0.6075188,-0.19274473,-0.1727121,0.3831453,1.5263218,0.14698401,1.1100956
-0.43124935,0.0691789,0.22149134,0.0626974,-0.35738784,-0.24291499,0.7551159,0.62928516,-0.09125383,-0.53159845,0.07758884,-0.4729727,0.20473866,1.0147032,-0.0058869645,0.044436235,0.8355051,-0.014995712,-0.6019576,-0.18861432,0.13362941,0.15550531,0.5887678,0.69434804,1.3384771
-0.4357444,0.004610202,0.3262316,-0.10633528,-0.40788826,-0.19112395,0.699182,0.59679556,-0.1276441,-0.36451364,-0.12645428,-0.37909737,0.16560242,0.9184659,-0.10882106,0.14079598,0.77974516,0.06255723,-0.555594,-0.37090626,0.17909919,0.07758081,0.6405427,0.92309165,1.4029245
0.25294197,-0.5857068,1.3964955,-0.6119465,-1.105665,0.49957106,-0.11263965,-0.57405925,-0.9386165,-1.3539982,-1.1542051,-0.616935,0.9482736,0.45017138,-0.59677035,0.30805424,0.6803127,-0.39800325,-0.21358174,-1.0573629,0.82850873,0.43273738,-0.14167744,1.0376015,1.4749082
1.2086306,-0.038828462,2.100221,-0.18241833,0.32124963,0.3866621,0.41679955,0.3982519,-1.1809266,-0.66774917,-0.5484963,-0.84913284,1.0058724,1.0509402,-1.9037765,0.23505323,1.125242,-0.66917664,-0.6498681,-1.1904038,1.1253076,0.3403472,0.56564724,1.1784741,0.7577652
-1.0444031,-0.30048668,1.3053052,-0.35325634,-0.87983596,-0.33787096,1.2054313,0.3257978,-1.1296539,-0.0021570157,0.022463141,1.2356918,0.6639597,0.09732592,1.0607327,0.48478502,1.7842205,0.024245735,-0.20870309,1.287984,0.758547,-0.54007983,2.2079198,0.42481264,0.26951888
1.2168089,-0.1306994,1.7786595,0.7617071,0.2084197,-0.20265873,0.872954,0.17902127,-0.36097527,-0.34888816,0.036036097,-0.4675913,1.4667637,1.3892539,-0.6532558,0.15761313,2.5484877,-0.39480662,-0.33913353,-0.5135667,-0.19887184,-0.0970483,0.6522938,0.8283303,0.29895747
1.4395636,-0.88530064,1.848602,-0.22047389,-0.69570786,-0.9233377,1.7655342,0.75596017,-1.169849,-1.082981,-0.12803917,-1.6406043,-0.21000277,-1.0127627,1.5917145,-0.47386077,1.6037307,-2.8029103,-0.8867432,0.11051909,-0.91338253,-0.27116826,-0.3391564,0.4845275,0.51155674
-0.5924273,-0.014510466,0.91334015,-0.5904563,-1.0571678,-1.5981282,2.1241393,0.7865178,-0.4480366,-0.26486537,-0.29441705,-0.72947705,1.1755998,-0.45649955,0.4900963,0.5493532,2.3810163,0.5740713,0.114759654,0.6081517,-0.6994129,-0.79441535,0.70167905,1.0280192,0.6279703
0.16489385,-0.23735145,1.0457008,-0.060783908,-0.05077526,0.487501,-0.09587488,0.15872063,0.107906066,-0.5922329,0.47098833,-0.43562445,0.4482394,0.3600331,0.22800699,1.0787641,1.4363252,0.6373511,-0.7830382,-0.05539919,-0.65390676,0.014732553,0.48428205,0.6855364,0.8364357
0.34250486,-0.39125404,0.840139,-0.031246746,-0.012249374,0.3280536,0.0414815,0.045546547,0.27557975,-0.44786632,0.48031497,-0.34211218,0.4515341,0.5130603,-0.13291354,1.1176897,1.4426962,0.5519854,-0.6606537,-0.1552935,-0.5712744,-0.15471321,0.36784375,0.63623524,1.1579134
0.3675445,-0.4221747,0.7180961,-0.04311966,-0.06442855,0.5863742,0.047062643,0.237149,0.21512997,-0.60851854,0.46831933,-0.40775618,0.48978907,0.5687509,0.08542241,0.9916891,1.4149147,0.5312513,-0.8956257,0.004727831,-0.48625973,-0.07724287,0.30462718,0.52934366,1.0547105
0.44477162,-0.09499416,0.9480508,-0.10764487,-0.083675385,0.5700553,-0.103204384,-0.004853044,0.008567098,-0.34745693,0.5814096,-0.3977187,0.579478,0.46989667,0.034855008,1.1614903,1.6191635,0.20963539,-0.7759243,-0.14950153,-0.70894635,-0.03198196,0.27375886,0.69840175,0.8576613
0.474873,-0.21593101,0.8355897,-0.022419134,0.092685565,0.42786354,0.09663155,0.21729562,0.19934784,-0.55867887,0.4458789,-0.528714,0.5552847,0.52597225,0.20345983,0.89899653,1.5532378,0.59186983,-0.5905345,-0.32261252,-0.6163774,0.10048464,0.47749162,0.5912977,0.9812978
0.27400172,-0.24526103,0.771315,-0.16631883,0.13406686,0.5233439,-0.069856524,0.27819806,0.16828471,-0.22399852,0.35697392,-0.45060247,0.5590357,0.62349623,0.20859942,1.123132,1.676346,0.5289766,-0.7140832,-0.27046034,-0.6845707,0.06723952,0.63929725,0.66408896,0.9568525
0.24955639,-0.054680713,0.9282069,-0.0565154,-0.10563536,0.5138667,0.08853211,-0.005348857,0.18498942,-0.4973338,0.4737821,-0.43910775,0.5169509,0.61153305,0.10232765,1.1097462,1.5890945,0.39708418,-0.6508712,-0.16432601,-0.61532927,-0.11269068,0.5995424,0.6123429,0.98657376
0.34374306,-0.28894967,0.81594145,-0.31964839,-0.096207224,0.43770742,0.068800144,0.105832115,0.23429222,-0.4848933,0.49362454,-0.39574122,0.5138158,0.56248695,-0.007856046,1.0478147,1.47603,0.20028213,-0.77533346,-0.13290487,-0.86179113,0.10725639,0.2587233,0.57602423,0.9937601
0.47000542,1.1981151,0.751792,0.5803763,0.55404913,0.3166642,-0.9077974,0.0122397365,0.8351739,-1.5241132,1.0729706,-0.41828564,-1.1508837,1.8531088,0.51289296,1.7144151,0.29778636,0.45916492,1.1034013,0.6742939,1.7085934,0.28368208,1.87095,0.84890354,0.9994642
0.5849599,0.33412203,0.5076208,-0.56341285,-0.8977253,0.37934437,0.030591402,0.7012592,-0.17792207,-0.3023337,1.1655573,-1.1409802,0.24303709,0.5405186,-0.18706682,1.446925,0.39143354,-0.6385664,-0.00014185163,-0.4721098,0.27783304,-0.080304995,0.31083876,-0.94177985,0.17108995
0.4200868,0.007803006,0.69799125,-0.6004972,-0.05697743,0.06436415,-0.33699322,1.0938951,-0.12561259,-0.7563978,-0.63012093,-0.32104382,-0.6194128,-0.32185808,0.39869288,0.6113343,0.12369275,-1.2993834,-0.33174598,0.4159103,0.38241205,1.013937,0.63205475,0.23496448,0.14337999
0.20964496,-0.87077975,0.04156794,-0.57503253,0.22854422,0.61979383,-0.34308043,0.034149528,-0.81978756,-1.2459912,0.7782124,-0.17704807,0.16390741,-0.17319326,-0.4919369,1.3205271,0.10354565,-0.6473675,0.25274336,0.07127622,0.13974857,0.046040047,0.94925094,0.47414637,0.48849052
0.5963971,0.056098532,0.26273638,-0.5012146,-0.42508528,0.08983416,-0.43723017,0.38006404,-0.84254265,-1.0700823,-0.026025342,-0.067090064,-0.3855336,-0.3456937,-0.15546647,1.2584984,0.2701327,-0.8821253,-0.41794991,-0.4569177,0.71576065,0.48699206,0.5355877,0.12375146,-0.17876905
0.85481286,-0.1911659,0.84338796,-0.14555539,0.021843458,-0.49383876,0.488215,0.03902777,0.0879504,-0.46506983,0.80419976,-0.69761497,0.45021185,0.12658887,0.20972854,0.45695847,1.5410279,0.13373289,-0.4851596,-0.33746547,-0.7808353,-0.033786427,0.44931558,0.5435463,0.5571781
0.8044635,-0.22471847,0.77914,-0.23503976,-0.060683552,-0.41711754,0.36991122,0.01527048,-0.0063849664,-0.43982482,0.7254134,-0.67629313,0.4329181,0.104140535,0.31545722,0.5711723,1.6190355,0.13722,-0.45158112,-0.32315487,-0.7527009,-0.06862785,0.3466222,0.5284035,0.51037496
-0.5793057,0.50844,1.4371519,0.09670864,-0.30573294,-0.16064297,-0.043965362,0.7983053,-0.8979673,-0.023476638,1.1881154,1.1818498,-0.20382063,1.0612472,-0.35867655,1.9634677,0.6201345,0.37744832,-1.3537993,0.26924154,0.59333247,-0.020736346,-0.7765668,-1.4142579,1.5778238
-0.35123393,0.71816707,1.0979544,-0.3254213,-0.5229492,-0.5336724,-0.2602056,0.7028634,-0.6622475,1.2478398,0.89106107,0.9774762,-1.2309062,1.5636692,0.039456923,2.056801,1.0597214,0.8866435,-1.6359708,-0.59776586,0.40815747,0.08873107,-0.39006513,-0.9164036,1.3843323
-1.1744776,0.45223925,1.2312893,0.33783606,1.0105348,0.2805935,-0.57377344,-0.4328441,-1.9336164,-0.12568852,1.3214651,2.6207826,0.72881097,0.76423687,-0.6179792,1.0584412,0.2503385,1.4566958,-2.638472,0.8355138,0.65651315,0.6870355,0.43151397,-0.23071295,1.7891454
0.33650503,0.5014386,1.2936364,-0.39424083,-1.3905556,-0.2355223,-0.10880071,1.2107471,-0.050014876,-0.6086197,1.065589,-0.20496872,0.3626745,0.036160246,0.08831514,0.930399,0.089645125,0.9123886,-0.6248104,-0.2567454,-0.10820195,-0.3875688,-0.17347923,0.38685805,0.13131158
0.51241475,0.5273609,0.9356765,0.37191737,-0.17780586,-0.7155669,0.6865246,1.4272687,1.0128825,-0.96620303,-0.0140224295,-0.1367946,-0.7463446,-0.5864358,0.341562,1.2608751,0.59604394,0.25190794,-1.406363,-0.166303,-0.3023732,0.38060972,-0.03851317,-0.112842776,0.77171457
0.80052197,-0.5221118,0.4286774,0.28037235,-0.6714695,-0.2609003,1.0014968,0.6281952,0.25312486,-0.92362976,0.22963993,0.34440985,0.033798505,-0.7748598,0.017247792,1.2226027,0.68773234,-0.5031618,-1.5606732,-0.10156341,-0.3193976,1.3115282,-0.05406556,-0.0004244257,1.059033
0.80340993,0.051407903,0.06636854,0.08129789,-0.23433676,-0.63287365,0.8728265,0.727132,0.17304951,-0.61951387,0.02184734,0.15648925,-0.29112473,-0.66321474,0.27934554,1.3978468,0.81813824,-0.2230225,-1.3518887,0.17167282,-0.13620684,0.9636942,-0.29082277,0.43359578,1.458462
0.42283377,1.0711669,2.3260052,0.7074571,0.11167531,-0.18660969,-0.43695533,-0.17880376,-0.94347596,-0.9348438,1.2085718,1.0032932,0.68569714,0.8557887,-0.89387727,1.663788,-0.964334,1.6650571,-0.7165442,0.54749304,0.7128017,1.690383,-3.01349e-05,-1.4457382,1.2530999
0.34557334,0.37843165,0.0033054592,0.094211385,0.11258499,-0.23725563,0.1500414,0.507675,-0.087314494,0.14476494,0.73077494,0.5537098,-0.009509325,0.42592195,0.0027188002,0.82762206,1.4079702,-0.20402052,-1.7253093,-0.23675027,-0.15668833,-0.5968782,-0.24557807,0.53891903,0.05596071
0.41947728,0.26668385,0.045664217,0.18754263,0.16263941,-0.1868321,0.34458148,0.48798564,0.05229942,-0.058746733,0.7595999,0.5774196,0.13324259,0.3966944,0.025391348,0.910834,1.5298895,0.02820262,-2.0533216,-0.26632255,-0.21760945,-0.65697944,-0.25610232,0.4000425,0.017000305
0.19762735,1.6272181,0.0822756,0.09043488,1.1624327,-0.9562944,-0.3097802,0.99191576,-0.43379277,-1.4458106,-0.056402117,-0.1640025,-0.25530457,0.8884604,0.37984002,0.66633815,0.6190866,-0.19577993,-0.23534898,-1.2159092,0.04097216,0.17998907,0.050551772,-0.5481892,0.12015306
-0.07612213,0.35182586,-0.31753528,-0.2605313,0.4271297,-0.28337193,0.17982022,0.7203,-1.1191638,-0.53661877,0.015242471,0.15009774,0.15674138,1.0189437,0.15974839,0.891027,1.4452752,-0.76332337,-0.93196434,-0.61501086,-0.022902112,-0.7821639,0.55719995,0.080312245,0.1277037
0.4516601,0.45393884,2.1260827,-0.68051827,-1.148366,-0.3601326,-0.38386443,1.5496683,0.23786628,-0.5337498,0.8487974,0.09103395,0.4636715,-0.16750754,0.9717427,0.88505447,0.42663106,1.883578,0.22039011,-0.45100778,0.19210054,-0.5735615,-0.4519051,0.7700076,0.6584511
0.34422535,1.0677001,0.9747958,0.26559237,0.20912583,-0.6354455,0.29322898,0.72694814,1.2749385,-0.62874764,0.10562942,-0.70305115,-0.6701917,-0.3203209,0.8943168,1.4054301,0.5303426,0.6933865,-1.1350875,0.013667603,-0.001147372,0.017133202,-0.15529819,0.7754527,-0.8457752
0.82787436,0.41604492,0.99922395,0.5707044,-0.7055744,-0.12129209,0.7013899,0.76957256,0.75114524,-0.14746857,0.43169317,0.21304403,0.07166902,-1.1263651,1.0911583,1.3245225,0.10903302,-0.19460502,-1.6132839,0.25069264,-0.96777767,1.3791312,-0.43679985,0.060782716,0.91734165
0.7946338,0.70554113,0.56049985,-0.007406054,-0.47656715,-0.69354534,0.6428235,0.78208286,0.58829445,0.34791985,0.5429231,0.016489891,-0.2874484,-0.89513445,1.0380148,1.8081256,0.21756144,0.08735847,-1.2047393,0.36607698,-0.7765353,0.9724545,-0.7837968,0.23699361,1.2135245
-1.4114901,0.46846488,1.5221022,-0.05009449,0.51494783,-0.14660484,-0.37848872,1.5832666,-0.5053167,-0.3308585,0.4721377,2.0374222,0.37483796,1.5779152,-0.27508247,2.0040991,-0.090981364,2.8738797,-1.8678255,-0.50966924,-0.19425865,-0.9120541,0.121602006,-1.7502099,1.9147922
-0.74921185,1.6145726,1.5250467,-0.0820208,-0.025262365,0.03218974,0.26676038,1.2167437,0.2466546,-2.3662727,-0.30806747,-0.8310809,-0.5706517,1.3532144,-0.26580498,0.4855657,0.5362482,1.8320065,-1.0256393,0.30625647,-0.8295982,-1.3974161,0.50329447,-1.637774,0.27316096
0.17221339,0.40576503,0.038039725,0.1921494,0.29832578,-0.75154305,0.22587392,1.0916277,-0.048298,-0.6887828,0.15001537,0.40768492,-0.461363,-0.05862428,0.30530313,0.80174994,1.0826346,-0.47228375,-1.1914623,0.5512419,-0.6663774,-0.48970908,0.59264946,1.5390956,0.16045201
0.15659358,0.29450607,0.013832629,0.35486862,0.34743056,-0.50068843,0.299734,1.1422799,0.002938839,-0.915712,0.054529343,0.40869763,-0.26931036,-0.09615219,0.46759087,0.812684,0.92685086,-0.2872747,-1.2067305,0.49193674,-0.76847,-0.3472457,0.7948908,1.3016213,0.2747312
0.2695593,1.5352502,0.12582102,0.23239326,0.451555,-0.93363404,-0.45327222,1.8193098,0.22280593,-1.8784711,-0.39936206,0.11248052,-0.44891432,0.5930341,-0.050374284,0.4994837,0.5479587,-0.34290826,-0.55262315,0.23702487,-0.67297435,-0.35952806,0.5043149,0.9805424,0.19055101
0.5475011,0.37772724,0.46458286,-0.36425853,0.0684397,-0.2834377,-0.3031752,0.5542201,-0.18534754,-0.14346571,0.9140119,0.17654616,0.7153601,0.19575657,-0.5274209,1.0144078,1.0158494,0.35686782,-1.2652571,0.5803178,-0.123832546,-0.22909263,0.3744346,1.8778116,-0.564914
